S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268246	pa_ill_pa_contig6	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379453	268247	pa_ill_pa_contig20	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384850	379454	pa_ill_pa_contig45	contig_151	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384851	503543	pa_ill_pa_contig19	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503544	504035	pa_ill_pa_contig80	contig_151	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505272	504036	pa_ill_pa_contig65	contig_151	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506161	505273	pa_ill_pa_contig71	contig_151	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506162	506808	pa_ill_pa_contig8	contig_151	99.05		True
translocation
1	23992	506809	530796	pa_ill_pa_contig40	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530797	532154	pa_ill_pa_contig62	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532155	588832	pa_ill_pa_contig30	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588833	589649	pa_ill_pa_contig73	contig_151	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794501	589650	pa_ill_pa_contig12	contig_151	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794502	795883	pa_ill_pa_contig61	contig_151	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795884	902663	pa_ill_pa_contig21	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903810	902664	pa_ill_pa_contig64	contig_151	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903811	938135	pa_ill_pa_contig15	contig_151	99.85		True
local misassembly
34236	173697	938136	1077662	pa_ill_pa_contig15	contig_151	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077663	1078297	pa_ill_pa_contig76	contig_151	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079440	1078413	pa_ill_pa_contig68	contig_151	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080196	1080787	pa_ill_pa_contig77	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080788	1081477	pa_ill_pa_contig76	contig_151	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082565	1081593	pa_ill_pa_contig68	contig_151	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084171	1082566	pa_ill_pa_contig59	contig_151	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084172	1085798	pa_ill_pa_contig58	contig_151	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085799	1090767	pa_ill_pa_contig46	contig_151	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090768	1092338	pa_ill_pa_contig58	contig_151	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092339	1095576	pa_ill_pa_contig50	contig_151	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095577	1096320	pa_ill_pa_contig75	contig_151	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103155	1097010	pa_ill_pa_contig43	contig_151	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103156	1103899	pa_ill_pa_contig75	contig_151	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104589	1172909	pa_ill_pa_contig28	contig_151	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1172910	1173784	pa_ill_pa_contig69	contig_151	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204545	1173785	pa_ill_pa_contig38	contig_151	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1206978	1204546	pa_ill_pa_contig48	contig_151	99.4		True
local misassembly
56	1079	1208157	1207134	pa_ill_pa_contig48	contig_151	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208158	1214742	pa_ill_pa_contig42	contig_151	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217695	1214743	pa_ill_pa_contig51	contig_151	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217696	1244487	pa_ill_pa_contig39	contig_151	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1244980	1244488	pa_ill_pa_contig79	contig_151	100.0		True
