S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_152	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268265	pa_ill_pa_contig6	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379476	268266	pa_ill_pa_contig20	contig_152	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384873	379477	pa_ill_pa_contig45	contig_152	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384874	503575	pa_ill_pa_contig19	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503576	504067	pa_ill_pa_contig80	contig_152	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505304	504068	pa_ill_pa_contig65	contig_152	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506194	505305	pa_ill_pa_contig71	contig_152	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506195	506841	pa_ill_pa_contig8	contig_152	99.05		True
translocation
1	23992	506842	530833	pa_ill_pa_contig40	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530834	532191	pa_ill_pa_contig62	contig_152	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532192	588873	pa_ill_pa_contig30	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588874	589690	pa_ill_pa_contig73	contig_152	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794574	589691	pa_ill_pa_contig12	contig_152	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794575	795956	pa_ill_pa_contig61	contig_152	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795957	902754	pa_ill_pa_contig21	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903902	902755	pa_ill_pa_contig64	contig_152	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903903	938231	pa_ill_pa_contig15	contig_152	99.86		True
local misassembly
34236	173697	938232	1077770	pa_ill_pa_contig15	contig_152	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077771	1078405	pa_ill_pa_contig76	contig_152	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079548	1078521	pa_ill_pa_contig68	contig_152	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080307	1080898	pa_ill_pa_contig77	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080899	1081588	pa_ill_pa_contig76	contig_152	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082676	1081704	pa_ill_pa_contig68	contig_152	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084282	1082677	pa_ill_pa_contig59	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084283	1085909	pa_ill_pa_contig58	contig_152	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085910	1090880	pa_ill_pa_contig46	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090881	1092452	pa_ill_pa_contig58	contig_152	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092453	1095690	pa_ill_pa_contig50	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095691	1096434	pa_ill_pa_contig75	contig_152	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103271	1097124	pa_ill_pa_contig43	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103272	1104015	pa_ill_pa_contig75	contig_152	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104705	1173037	pa_ill_pa_contig28	contig_152	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173038	1173912	pa_ill_pa_contig69	contig_152	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204680	1173913	pa_ill_pa_contig38	contig_152	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207113	1204681	pa_ill_pa_contig48	contig_152	99.44		True
local misassembly
56	1079	1208292	1207269	pa_ill_pa_contig48	contig_152	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208293	1214882	pa_ill_pa_contig42	contig_152	99.82		True
