S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268266	pa_ill_pa_contig6	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379474	268267	pa_ill_pa_contig20	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384871	379475	pa_ill_pa_contig45	contig_107	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384872	503565	pa_ill_pa_contig19	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503566	504057	pa_ill_pa_contig80	contig_107	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505294	504058	pa_ill_pa_contig65	contig_107	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506183	505295	pa_ill_pa_contig71	contig_107	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506184	506830	pa_ill_pa_contig8	contig_107	99.05		True
translocation
1	23992	506831	530822	pa_ill_pa_contig40	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530823	532180	pa_ill_pa_contig62	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532181	588862	pa_ill_pa_contig30	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588863	589679	pa_ill_pa_contig73	contig_107	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794565	589680	pa_ill_pa_contig12	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794566	795947	pa_ill_pa_contig61	contig_107	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795948	902743	pa_ill_pa_contig21	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903891	902744	pa_ill_pa_contig64	contig_107	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903892	938220	pa_ill_pa_contig15	contig_107	99.86		True
local misassembly
34236	173697	938221	1077765	pa_ill_pa_contig15	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077766	1078400	pa_ill_pa_contig76	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079543	1078516	pa_ill_pa_contig68	contig_107	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080303	1080894	pa_ill_pa_contig77	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080895	1081584	pa_ill_pa_contig76	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082672	1081700	pa_ill_pa_contig68	contig_107	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084278	1082673	pa_ill_pa_contig59	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	1084279	1085905	pa_ill_pa_contig58	contig_107	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	1085906	1090876	pa_ill_pa_contig46	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	1090877	1092448	pa_ill_pa_contig58	contig_107	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	1092449	1095686	pa_ill_pa_contig50	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1095687	1096430	pa_ill_pa_contig75	contig_107	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	1103273	1097120	pa_ill_pa_contig43	contig_107	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	1103274	1104017	pa_ill_pa_contig75	contig_107	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	1104707	1173036	pa_ill_pa_contig28	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	1173037	1173911	pa_ill_pa_contig69	contig_107	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	1204679	1173912	pa_ill_pa_contig38	contig_107	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1207112	1204680	pa_ill_pa_contig48	contig_107	99.44		True
local misassembly
56	1079	1208291	1207268	pa_ill_pa_contig48	contig_107	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	1208292	1214880	pa_ill_pa_contig42	contig_107	99.8		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	1217834	1214881	pa_ill_pa_contig51	contig_107	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	1217835	1244629	pa_ill_pa_contig39	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1245122	1244630	pa_ill_pa_contig79	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	1503688	1245123	pa_ill_pa_contig8	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	1503689	1504521	pa_ill_pa_contig71	contig_107	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1504522	1505758	pa_ill_pa_contig65	contig_107	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1506250	1505759	pa_ill_pa_contig80	contig_107	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	1506251	1697577	pa_ill_pa_contig13	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	1698703	1697578	pa_ill_pa_contig67	contig_107	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	1698704	1785090	pa_ill_pa_contig25	contig_107	99.98		True
translocation
161	249467	1785091	2034402	pa_ill_pa_contig9	contig_107	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	2037297	2034767	pa_ill_pa_contig53	contig_107	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	2038354	2037425	pa_ill_pa_contig72	contig_107	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2038867	2038355	pa_ill_pa_contig78	contig_107	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2038868	2042647	pa_ill_pa_contig47	contig_107	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2043077	2042648	pa_ill_pa_contig84	contig_107	98.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	2164145	2043078	pa_ill_pa_contig17	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	56007	2164407	2220413	pa_ill_pa_contig32	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	2221561	2220414	pa_ill_pa_contig64	contig_107	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	2516719	2221562	pa_ill_pa_contig2	contig_107	99.99		True
local misassembly
1	247083	2763800	2516720	pa_ill_pa_contig2	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	2763801	2764230	pa_ill_pa_contig84	contig_107	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	2768004	2764231	pa_ill_pa_contig47	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	2768005	2768517	pa_ill_pa_contig78	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	2768518	2769445	pa_ill_pa_contig72	contig_107	98.17		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	2769573	2772121	pa_ill_pa_contig52	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	3176791	2772480	pa_ill_pa_contig4	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	3176792	3178149	pa_ill_pa_contig62	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	3178150	3300619	pa_ill_pa_contig16	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	3354305	3301034	pa_ill_pa_contig33	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	3354798	3354306	pa_ill_pa_contig79	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	3389971	3354799	pa_ill_pa_contig26	contig_107	99.98		True
local misassembly
1	41228	3431198	3389972	pa_ill_pa_contig26	contig_107	99.99		True
translocation
56	770	3431907	3431199	pa_ill_pa_contig20	contig_107	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	3437359	3431908	pa_ill_pa_contig45	contig_107	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	3437360	3505774	pa_ill_pa_contig27	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3511380	3505775	pa_ill_pa_contig44	contig_107	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	3599373	3511381	pa_ill_pa_contig24	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3599374	3600460	pa_ill_pa_contig67	contig_107	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	3600461	3895049	pa_ill_pa_contig5	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	3895050	3895866	pa_ill_pa_contig73	contig_107	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	3895867	3931642	pa_ill_pa_contig37	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3934663	3932512	pa_ill_pa_contig55	contig_107	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3934664	4167232	pa_ill_pa_contig10	contig_107	99.98		True
translocation
129	1718	4167233	4168822	pa_ill_pa_contig57	contig_107	100.0		True
translocation
232388	237415	4168823	4173849	pa_ill_pa_contig10	contig_107	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	4176282	4173850	pa_ill_pa_contig48	contig_107	99.6		True
local misassembly
1	1079	4177516	4176438	pa_ill_pa_contig48	contig_107	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	4177517	4178362	pa_ill_pa_contig70	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	4181371	4178363	pa_ill_pa_contig51	contig_107	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	4299278	4181372	pa_ill_pa_contig11	contig_107	99.99		True
local misassembly
1	92856	4392135	4299279	pa_ill_pa_contig11	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	4392136	4393010	pa_ill_pa_contig69	contig_107	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	4393011	4441979	pa_ill_pa_contig34	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	4441980	4447582	pa_ill_pa_contig44	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	4553907	4447583	pa_ill_pa_contig22	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	4644435	4554283	pa_ill_pa_contig23	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	4644436	4645522	pa_ill_pa_contig67	contig_107	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	4645523	5111176	pa_ill_pa_contig3	contig_107	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5111177	5113635	pa_ill_pa_contig54	contig_107	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5114086	5113636	pa_ill_pa_contig83	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	5114087	5114954	pa_ill_pa_contig74	contig_107	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	5115758	5234760	pa_ill_pa_contig18	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	5234761	5240418	pa_ill_pa_contig44	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	5240419	5241256	pa_ill_pa_contig63	contig_107	100.0		True
translocation
56	1405	5242606	5241257	pa_ill_pa_contig12	contig_107	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	5242607	5244043	pa_ill_pa_contig61	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	5244044	5265946	pa_ill_pa_contig41	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	868	5267474	5266601	pa_ill_pa_contig74	contig_107	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	5267475	5267925	pa_ill_pa_contig83	contig_107	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	5270384	5267926	pa_ill_pa_contig54	contig_107	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	5326684	5270385	pa_ill_pa_contig31	contig_107	99.93		True
local misassembly
3	591	5327296	5326708	pa_ill_pa_contig31	contig_107	94.06		True
local misassembly [fragmentation of reference genome]
1	483	5328271	5328753	pa_ill_pa_contig14	contig_107	97.57		True
local misassembly
1	187635	5328754	5516386	pa_ill_pa_contig14	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	123	5516433	5516555	pa_ill_pa_contig7	contig_107	99.19		True
local misassembly
1	77	5516775	5516851	pa_ill_pa_contig7	contig_107	98.7		True
local misassembly
1	265097	5517231	5782327	pa_ill_pa_contig7	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	5782778	5784315	pa_ill_pa_contig60	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	5788198	5784688	pa_ill_pa_contig49	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	5788787	5826932	pa_ill_pa_contig36	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	5826933	5832536	pa_ill_pa_contig44	contig_107	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	5832537	5894252	pa_ill_pa_contig29	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	5895339	5894253	pa_ill_pa_contig67	contig_107	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	6743016	5895340	pa_ill_pa_contig1	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	6743017	6745168	pa_ill_pa_contig55	contig_107	99.5		True
fake: not a misassembly [fragmentation of reference genome]
721	47071	6792197	6745847	pa_ill_pa_contig35	contig_107	100.0		True
CONTIG	contig_107	6792197	misassembled
4882	5195	806320	806007	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	806934	806484	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	807087	806972	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	807741	807532	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	807819	807751	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	808305	808135	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	808519	808408	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	809112	809027	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	809274	809120	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	809427	809327	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	809712	809437	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	810092	809981	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	810564	810500	pa_ill_pa_contig44	contig_94	98.46		True
unknown
4882	5195	1472568	1472255	pa_ill_pa_contig44	contig_94	96.18		True
unknown
4268	4718	1473182	1472732	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4118	4233	1473335	1473220	pa_ill_pa_contig44	contig_94	93.1		True
unknown
3453	3662	1474002	1473793	pa_ill_pa_contig44	contig_94	93.81		True
unknown
3374	3442	1474080	1474012	pa_ill_pa_contig44	contig_94	92.75		True
unknown
2892	3062	1474566	1474396	pa_ill_pa_contig44	contig_94	91.23		True
unknown
2687	2798	1474780	1474669	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1975	2060	1475373	1475288	pa_ill_pa_contig44	contig_94	91.86		True
unknown
1813	1967	1475535	1475381	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1660	1760	1475688	1475588	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1375	1650	1475973	1475698	pa_ill_pa_contig44	contig_94	93.48		True
unknown
995	1106	1476353	1476242	pa_ill_pa_contig44	contig_94	91.07		True
unknown
529	593	1476825	1476761	pa_ill_pa_contig44	contig_94	98.46		True
unknown
529	593	1991767	1991831	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	1992239	1992350	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	1992619	1992894	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	1992904	1993004	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	1993057	1993211	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	1993219	1993304	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	1993971	1994082	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	1994185	1994355	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	1994670	1994738	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	1994748	1994957	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	1995415	1995530	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	1995568	1996018	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	1996182	1996495	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2086855	2086919	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2087327	2087438	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2087707	2087982	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1737	2087992	2088069	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1813	1967	2088146	2088300	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2088308	2088393	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2088901	2089012	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2089115	2089285	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2089601	2089669	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2089679	2089888	pa_ill_pa_contig44	contig_94	93.81		True
unknown
4118	4233	2090347	2090462	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2090500	2090950	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2091114	2091427	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2242081	2242145	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2242553	2242664	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2242933	2243208	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1760	2243218	2243318	pa_ill_pa_contig44	contig_94	94.06		True
unknown
1813	1967	2243371	2243525	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2243533	2243618	pa_ill_pa_contig44	contig_94	91.86		True
unknown
2687	2798	2244285	2244396	pa_ill_pa_contig44	contig_94	91.07		True
unknown
2892	3062	2244499	2244669	pa_ill_pa_contig44	contig_94	91.23		True
unknown
3374	3442	2244985	2245053	pa_ill_pa_contig44	contig_94	92.75		True
unknown
3453	3662	2245063	2245272	pa_ill_pa_contig44	contig_94	93.33		True
unknown
4118	4233	2245730	2245845	pa_ill_pa_contig44	contig_94	93.1		True
unknown
4268	4718	2245883	2246333	pa_ill_pa_contig44	contig_94	92.68		True
unknown
4882	5195	2246497	2246810	pa_ill_pa_contig44	contig_94	96.18		True
unknown
529	593	2284994	2285058	pa_ill_pa_contig44	contig_94	98.46		True
unknown
995	1106	2285466	2285577	pa_ill_pa_contig44	contig_94	91.07		True
unknown
1375	1650	2285846	2286121	pa_ill_pa_contig44	contig_94	93.48		True
unknown
1660	1737	2286131	2286208	pa_ill_pa_contig44	contig_94	92.31		True
unknown
1813	1967	2286285	2286439	pa_ill_pa_contig44	contig_94	92.26		True
unknown
1975	2060	2286447	2286532	pa_ill_pa_contig44	contig_94	91.86		True
unknown
