S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268238	pa_ill_pa_contig6	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379444	268239	pa_ill_pa_contig20	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384841	379445	pa_ill_pa_contig45	contig_107	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384842	503528	pa_ill_pa_contig19	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503529	504020	pa_ill_pa_contig80	contig_107	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505257	504021	pa_ill_pa_contig65	contig_107	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506145	505258	pa_ill_pa_contig71	contig_107	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506146	506792	pa_ill_pa_contig8	contig_107	99.05		True
translocation
1	23992	506793	530780	pa_ill_pa_contig40	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530781	532138	pa_ill_pa_contig62	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532139	588814	pa_ill_pa_contig30	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588815	589631	pa_ill_pa_contig73	contig_107	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794491	589632	pa_ill_pa_contig12	contig_107	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794492	795873	pa_ill_pa_contig61	contig_107	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795874	902653	pa_ill_pa_contig21	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903801	902654	pa_ill_pa_contig64	contig_107	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903802	938125	pa_ill_pa_contig15	contig_107	99.85		True
local misassembly
34236	173697	938126	1077653	pa_ill_pa_contig15	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077654	1078288	pa_ill_pa_contig76	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079431	1078404	pa_ill_pa_contig68	contig_107	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080189	1080780	pa_ill_pa_contig77	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080781	1081470	pa_ill_pa_contig76	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082558	1081586	pa_ill_pa_contig68	contig_107	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084163	1082559	pa_ill_pa_contig59	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
