S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
105683	121067	1	15385	pa_ill_pa_contig17	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	15386	15814	pa_ill_pa_contig84	contig_149	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	19594	15815	pa_ill_pa_contig47	contig_149	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	19595	20107	pa_ill_pa_contig78	contig_149	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	20108	21034	pa_ill_pa_contig72	contig_149	99.14		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	21162	23692	pa_ill_pa_contig53	contig_149	99.84		True
fake: not a misassembly [fragmentation of reference genome]
161	249467	273352	24057	pa_ill_pa_contig9	contig_149	99.98		True
translocation
1	86400	359742	273353	pa_ill_pa_contig25	contig_149	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	359743	360868	pa_ill_pa_contig67	contig_149	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	552184	360869	pa_ill_pa_contig13	contig_149	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	552185	552676	pa_ill_pa_contig80	contig_149	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	553913	552677	pa_ill_pa_contig65	contig_149	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	554746	553914	pa_ill_pa_contig71	contig_149	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	554747	813297	pa_ill_pa_contig8	contig_149	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	813298	813790	pa_ill_pa_contig79	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	840584	813791	pa_ill_pa_contig39	contig_149	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	840585	843537	pa_ill_pa_contig51	contig_149	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	850122	843538	pa_ill_pa_contig42	contig_149	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	850123	851146	pa_ill_pa_contig48	contig_149	99.54		True
local misassembly
1235	3667	851302	853734	pa_ill_pa_contig48	contig_149	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	853735	884498	pa_ill_pa_contig38	contig_149	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	885373	884499	pa_ill_pa_contig69	contig_149	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	953699	885374	pa_ill_pa_contig28	contig_149	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	955132	954389	pa_ill_pa_contig75	contig_149	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	955133	961278	pa_ill_pa_contig43	contig_149	99.95		True
fake: not a misassembly [fragmentation of reference genome]
56	799	962711	961968	pa_ill_pa_contig75	contig_149	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	965951	962712	pa_ill_pa_contig50	contig_149	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	967523	965952	pa_ill_pa_contig58	contig_149	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	972492	967524	pa_ill_pa_contig46	contig_149	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
