S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268272	pa_ill_pa_contig6	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379484	268273	pa_ill_pa_contig20	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384881	379485	pa_ill_pa_contig45	contig_107	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384882	503588	pa_ill_pa_contig19	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503589	504080	pa_ill_pa_contig80	contig_107	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505317	504081	pa_ill_pa_contig65	contig_107	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506206	505318	pa_ill_pa_contig71	contig_107	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506207	506853	pa_ill_pa_contig8	contig_107	99.05		True
translocation
1	23992	506854	530845	pa_ill_pa_contig40	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530846	532203	pa_ill_pa_contig62	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532204	588886	pa_ill_pa_contig30	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588887	589703	pa_ill_pa_contig73	contig_107	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794592	589704	pa_ill_pa_contig12	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794593	795974	pa_ill_pa_contig61	contig_107	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795975	902771	pa_ill_pa_contig21	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903919	902772	pa_ill_pa_contig64	contig_107	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903920	938247	pa_ill_pa_contig15	contig_107	99.86		True
local misassembly
34236	173697	938248	1077786	pa_ill_pa_contig15	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077787	1078421	pa_ill_pa_contig76	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079564	1078537	pa_ill_pa_contig68	contig_107	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080323	1080914	pa_ill_pa_contig77	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080915	1081604	pa_ill_pa_contig76	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082692	1081720	pa_ill_pa_contig68	contig_107	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084298	1082693	pa_ill_pa_contig59	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
