S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	720	720	1	pa_ill_pa_contig35	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	1330	268274	pa_ill_pa_contig6	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	379486	268275	pa_ill_pa_contig20	contig_107	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	384883	379487	pa_ill_pa_contig45	contig_107	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	384884	503590	pa_ill_pa_contig19	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	503591	504082	pa_ill_pa_contig80	contig_107	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	505319	504083	pa_ill_pa_contig65	contig_107	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	506208	505320	pa_ill_pa_contig71	contig_107	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	506209	506855	pa_ill_pa_contig8	contig_107	99.05		True
translocation
1	23992	506856	530847	pa_ill_pa_contig40	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	530848	532205	pa_ill_pa_contig62	contig_107	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	532206	588888	pa_ill_pa_contig30	contig_107	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	588889	589705	pa_ill_pa_contig73	contig_107	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	794594	589706	pa_ill_pa_contig12	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	794595	795976	pa_ill_pa_contig61	contig_107	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	795977	902773	pa_ill_pa_contig21	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	903921	902774	pa_ill_pa_contig64	contig_107	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	903922	938249	pa_ill_pa_contig15	contig_107	99.86		True
local misassembly
34236	173697	938250	1077788	pa_ill_pa_contig15	contig_107	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	1077789	1078423	pa_ill_pa_contig76	contig_107	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	1079566	1078539	pa_ill_pa_contig68	contig_107	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	1080325	1080916	pa_ill_pa_contig77	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	1080917	1081606	pa_ill_pa_contig76	contig_107	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	1082694	1081722	pa_ill_pa_contig68	contig_107	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	1084300	1082695	pa_ill_pa_contig59	contig_107	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
