S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
56	1256	1201	1	pa_ill_pa_contig64	contig_138	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
247199	542364	296335	1202	pa_ill_pa_contig2	contig_138	99.98		True
local misassembly
1	247083	543385	296336	pa_ill_pa_contig2	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	543386	543814	pa_ill_pa_contig84	contig_138	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	547588	543815	pa_ill_pa_contig47	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	547589	548101	pa_ill_pa_contig78	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	548102	549031	pa_ill_pa_contig72	contig_138	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	549159	551707	pa_ill_pa_contig52	contig_138	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	404310	956329	552066	pa_ill_pa_contig4	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	956330	957687	pa_ill_pa_contig62	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	122468	957688	1080135	pa_ill_pa_contig16	contig_138	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	53273	1133820	1080550	pa_ill_pa_contig33	contig_138	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	1134313	1133821	pa_ill_pa_contig79	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
41341	76514	1169482	1134314	pa_ill_pa_contig26	contig_138	99.97		True
local misassembly
1	41228	1210706	1169483	pa_ill_pa_contig26	contig_138	99.97		True
translocation
56	770	1211415	1210707	pa_ill_pa_contig20	contig_138	90.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5507	1216866	1211416	pa_ill_pa_contig45	contig_138	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68413	1216867	1285275	pa_ill_pa_contig27	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	1290879	1285276	pa_ill_pa_contig44	contig_138	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	87995	1378857	1290880	pa_ill_pa_contig24	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	1378858	1379943	pa_ill_pa_contig67	contig_138	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	294591	1379944	1674511	pa_ill_pa_contig5	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1674512	1675328	pa_ill_pa_contig73	contig_138	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	35776	1675329	1711096	pa_ill_pa_contig37	contig_138	99.97		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1714117	1711966	pa_ill_pa_contig55	contig_138	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	1714118	1946662	pa_ill_pa_contig10	contig_138	99.97		True
translocation
129	1718	1946663	1948252	pa_ill_pa_contig57	contig_138	100.0		True
translocation
232388	237415	1948253	1953277	pa_ill_pa_contig10	contig_138	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	1955709	1953278	pa_ill_pa_contig48	contig_138	99.52		True
local misassembly
1	1079	1956943	1955865	pa_ill_pa_contig48	contig_138	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	1956944	1957788	pa_ill_pa_contig70	contig_138	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	1960797	1957789	pa_ill_pa_contig51	contig_138	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	2078699	1960798	pa_ill_pa_contig11	contig_138	99.97		True
local misassembly
1	92856	2171536	2078700	pa_ill_pa_contig11	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	2171537	2172411	pa_ill_pa_contig69	contig_138	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	2172412	2221374	pa_ill_pa_contig34	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2221375	2226975	pa_ill_pa_contig44	contig_138	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	2333293	2226976	pa_ill_pa_contig22	contig_138	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	2423813	2333669	pa_ill_pa_contig23	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2423814	2424900	pa_ill_pa_contig67	contig_138	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	2424901	2890527	pa_ill_pa_contig3	contig_138	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	2890528	2892986	pa_ill_pa_contig54	contig_138	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	2893437	2892987	pa_ill_pa_contig83	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	2893438	2894305	pa_ill_pa_contig74	contig_138	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	2895109	3014105	pa_ill_pa_contig18	contig_138	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	3014106	3019765	pa_ill_pa_contig44	contig_138	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	893	3019766	3020603	pa_ill_pa_contig63	contig_138	100.0		True
translocation
56	1405	3021953	3020604	pa_ill_pa_contig12	contig_138	90.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1437	3021954	3023390	pa_ill_pa_contig61	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21904	3023391	3045292	pa_ill_pa_contig41	contig_138	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	868	3046820	3045947	pa_ill_pa_contig74	contig_138	98.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	3046821	3047271	pa_ill_pa_contig83	contig_138	95.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	3049730	3047272	pa_ill_pa_contig54	contig_138	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
132	56432	3106025	3049731	pa_ill_pa_contig31	contig_138	99.92		True
local misassembly
3	591	3106637	3106049	pa_ill_pa_contig31	contig_138	94.06		True
local misassembly [fragmentation of reference genome]
1	483	3107612	3108094	pa_ill_pa_contig14	contig_138	97.57		True
local misassembly
1	187635	3108095	3295713	pa_ill_pa_contig14	contig_138	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	123	3295760	3295882	pa_ill_pa_contig7	contig_138	99.19		True
local misassembly
1	77	3296102	3296178	pa_ill_pa_contig7	contig_138	98.7		True
local misassembly
1	265097	3296558	3561644	pa_ill_pa_contig7	contig_138	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	3562095	3563632	pa_ill_pa_contig60	contig_138	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	3567515	3564005	pa_ill_pa_contig49	contig_138	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	38146	3568104	3606245	pa_ill_pa_contig36	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	3606246	3611846	pa_ill_pa_contig44	contig_138	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	3611847	3673558	pa_ill_pa_contig29	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	3674645	3673559	pa_ill_pa_contig67	contig_138	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	4522250	3674646	pa_ill_pa_contig1	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2207	4522251	4524402	pa_ill_pa_contig55	contig_138	99.5		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	4572148	4525082	pa_ill_pa_contig35	contig_138	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	266935	4572758	4839681	pa_ill_pa_contig6	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	4950885	4839682	pa_ill_pa_contig20	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	4956281	4950886	pa_ill_pa_contig45	contig_138	99.46		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	4956282	5074971	pa_ill_pa_contig19	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	5074972	5075463	pa_ill_pa_contig80	contig_138	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	5076700	5075464	pa_ill_pa_contig65	contig_138	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	5077588	5076701	pa_ill_pa_contig71	contig_138	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	702	5077589	5078235	pa_ill_pa_contig8	contig_138	99.05		True
translocation
1	23992	5078236	5102221	pa_ill_pa_contig40	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	5102222	5103579	pa_ill_pa_contig62	contig_138	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	5103580	5160258	pa_ill_pa_contig30	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	5160259	5161075	pa_ill_pa_contig73	contig_138	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	5365933	5161076	pa_ill_pa_contig12	contig_138	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	5365934	5367315	pa_ill_pa_contig61	contig_138	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	5367316	5474095	pa_ill_pa_contig21	contig_138	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	5475243	5474096	pa_ill_pa_contig64	contig_138	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34328	5475244	5509573	pa_ill_pa_contig15	contig_138	99.84		True
local misassembly
34236	173697	5509574	5649101	pa_ill_pa_contig15	contig_138	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	690	5649102	5649736	pa_ill_pa_contig76	contig_138	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	5650879	5649852	pa_ill_pa_contig68	contig_138	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	592	5651637	5652228	pa_ill_pa_contig77	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	690	5652229	5652918	pa_ill_pa_contig76	contig_138	99.86		True
fake: not a misassembly [fragmentation of reference genome]
56	1028	5654006	5653034	pa_ill_pa_contig68	contig_138	99.51		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1661	5655611	5654007	pa_ill_pa_contig59	contig_138	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1627	5655612	5657238	pa_ill_pa_contig58	contig_138	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	5657239	5662207	pa_ill_pa_contig46	contig_138	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	5662208	5663777	pa_ill_pa_contig58	contig_138	99.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	5663778	5667015	pa_ill_pa_contig50	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	5667016	5667759	pa_ill_pa_contig75	contig_138	99.12		True
fake: not a misassembly [fragmentation of reference genome]
1	6148	5674594	5668449	pa_ill_pa_contig43	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	799	5674595	5675338	pa_ill_pa_contig75	contig_138	98.62		True
fake: not a misassembly [fragmentation of reference genome]
1	68331	5676028	5744352	pa_ill_pa_contig28	contig_138	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	5744353	5745227	pa_ill_pa_contig69	contig_138	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	5775993	5745228	pa_ill_pa_contig38	contig_138	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	5778426	5775994	pa_ill_pa_contig48	contig_138	99.4		True
local misassembly
56	1079	5779605	5778582	pa_ill_pa_contig48	contig_138	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	5779606	5786190	pa_ill_pa_contig42	contig_138	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	5789143	5786191	pa_ill_pa_contig51	contig_138	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	5789144	5815934	pa_ill_pa_contig39	contig_138	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	5816427	5815935	pa_ill_pa_contig79	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	6074971	5816428	pa_ill_pa_contig8	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	6074972	6075804	pa_ill_pa_contig71	contig_138	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	6075805	6077041	pa_ill_pa_contig65	contig_138	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	6077533	6077042	pa_ill_pa_contig80	contig_138	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	6077534	6268853	pa_ill_pa_contig13	contig_138	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
17	1142	6269979	6268854	pa_ill_pa_contig67	contig_138	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	86400	6269980	6356363	pa_ill_pa_contig25	contig_138	99.98		True
translocation
161	249467	6356364	6605642	pa_ill_pa_contig9	contig_138	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	2531	6608537	6606007	pa_ill_pa_contig53	contig_138	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	929	6609591	6608665	pa_ill_pa_contig72	contig_138	99.14		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	6610104	6609592	pa_ill_pa_contig78	contig_138	97.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	6610105	6613884	pa_ill_pa_contig47	contig_138	90.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	6614313	6613885	pa_ill_pa_contig84	contig_138	98.33		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	121067	6735374	6614314	pa_ill_pa_contig17	contig_138	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	55952	6735636	6791581	pa_ill_pa_contig32	contig_138	99.98		True
CONTIG	contig_138	6791581	misassembled
4882	5195	806855	806542	pa_ill_pa_contig44	contig_91	96.18		True
unknown
4268	4718	807469	807019	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4118	4233	807622	807507	pa_ill_pa_contig44	contig_91	93.1		True
unknown
3453	3662	808287	808078	pa_ill_pa_contig44	contig_91	93.81		True
unknown
3374	3442	808365	808297	pa_ill_pa_contig44	contig_91	92.75		True
unknown
2892	3062	808851	808681	pa_ill_pa_contig44	contig_91	91.23		True
unknown
2687	2798	809065	808954	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1975	2060	809658	809573	pa_ill_pa_contig44	contig_91	91.86		True
unknown
1813	1967	809820	809666	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1660	1760	809973	809873	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1375	1650	810258	809983	pa_ill_pa_contig44	contig_91	93.48		True
unknown
995	1106	810637	810526	pa_ill_pa_contig44	contig_91	91.07		True
unknown
529	593	811109	811045	pa_ill_pa_contig44	contig_91	98.46		True
unknown
4882	5195	1473034	1472721	pa_ill_pa_contig44	contig_91	96.18		True
unknown
4268	4718	1473648	1473198	pa_ill_pa_contig44	contig_91	92.68		True
unknown
4118	4233	1473801	1473686	pa_ill_pa_contig44	contig_91	93.1		True
unknown
3453	3662	1474468	1474259	pa_ill_pa_contig44	contig_91	93.81		True
unknown
3374	3442	1474546	1474478	pa_ill_pa_contig44	contig_91	92.75		True
unknown
2892	3062	1475031	1474861	pa_ill_pa_contig44	contig_91	91.23		True
unknown
2687	2769	1475244	1475162	pa_ill_pa_contig44	contig_91	93.98		True
unknown
1975	2060	1475837	1475752	pa_ill_pa_contig44	contig_91	91.86		True
unknown
1813	1967	1475999	1475845	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1660	1760	1476152	1476052	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1375	1650	1476437	1476162	pa_ill_pa_contig44	contig_91	93.48		True
unknown
995	1106	1476816	1476705	pa_ill_pa_contig44	contig_91	91.07		True
unknown
529	593	1477288	1477224	pa_ill_pa_contig44	contig_91	98.46		True
unknown
529	593	1992187	1992251	pa_ill_pa_contig44	contig_91	98.46		True
unknown
995	1106	1992659	1992770	pa_ill_pa_contig44	contig_91	91.07		True
unknown
1375	1650	1993038	1993313	pa_ill_pa_contig44	contig_91	93.48		True
unknown
1660	1760	1993323	1993423	pa_ill_pa_contig44	contig_91	94.06		True
unknown
1813	1967	1993476	1993630	pa_ill_pa_contig44	contig_91	92.26		True
unknown
1975	2060	1993638	1993723	pa_ill_pa_contig44	contig_91	91.86		True
unknown
2687	2798	1994390	1994501	pa_ill_pa_contig44	contig_91	91.07		True
unknown
2892	3062	1994604	1994774	pa_ill_pa_contig44	contig_91	91.23		True
unknown
3374	3442	1995089	1995157	pa_ill_pa_contig44	contig_91	92.75		True
unknown
3453	3662	1995167	1995376	pa_ill_pa_contig44	contig_91	93.81		True
unknown
4118	4233	1995834	1995949	pa_ill_pa_contig44	contig_91	93.1		True
unknown
