S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	188	188	1	sa_ill_sa_contig13	contig_104	100.0		False
305	382	370382	370460	sa_ill_sa_contig51	contig_104	98.73		False
1	161	370382	370555	sa_ill_sa_contig51	contig_104	92.53		False
105	186	403524	403443	sa_ill_sa_contig25	contig_104	100.0		False
164	242	403528	403606	sa_ill_sa_contig23	contig_104	100.0		False
306	382	403702	403779	sa_ill_sa_contig51	contig_104	98.72		False
9108	9197	404094	404183	sa_ill_sa_contig20	contig_104	98.89		False
890	964	404266	404192	ef_ill_ef_contig21	contig_104	93.33		False
691	773	404474	404392	ef_ill_ef_contig21	contig_104	95.18		False
1	75	404555	404481	ef_ill_ef_contig16	contig_104	100.0		False
610	689	404559	404480	ef_ill_ef_contig21	contig_104	100.0		False
439	523	404565	404481	lm_ill_lm_contig37	contig_104	96.47		False
98793	98873	404836	404916	bs_ill_bs_contig3	contig_104	93.83		False
276	350	404997	404923	sa_ill_sa_contig25	contig_104	100.0		False
98882	98963	404917	404998	bs_ill_bs_contig3	contig_104	93.9		False
92	173	404999	404918	bs_ill_bs_contig1326	contig_104	93.9		False
1	79	405169	405091	sa_ill_sa_contig25	contig_104	100.0		False
87	460	404924	405297	sa_ill_sa_contig23	contig_104	99.2		False
688	765	408511	408588	sa_ill_sa_contig51	contig_104	100.0		False
1243	1307	408678	408614	lf_ill_lf_contig69	contig_104	100.0		False
1412	1806	409161	408767	ef_ill_ef_contig19	contig_104	90.38		False
3804	3891	409184	409271	se_ill_se_contig42	contig_104	90.91		False
950	1024	409273	409199	ec_ill_ec_contig65	contig_104	94.67		False
779	853	409274	409200	lf_ill_lf_contig57	contig_104	98.67		False
1289	1407	409284	409166	ef_ill_ef_contig19	contig_104	96.64		False
1397	1503	409439	409333	pa_ill_pa_contig44	contig_104	96.26		False
786	906	409439	409319	ec_ill_ec_contig65	contig_104	93.39		False
3937	4076	409319	409458	se_ill_se_contig42	contig_104	91.43		False
513	759	409542	409296	lf_ill_lf_contig57	contig_104	91.9		False
1030	1282	409545	409293	ef_ill_ef_contig19	contig_104	96.05		False
734	1028	409840	409546	ef_ill_ef_contig19	contig_104	93.22		False
40	160	410016	409896	lf_ill_lf_contig57	contig_104	90.91		False
1	982	410041	409058	bs_ill_bs_contig933	contig_104	92.74		False
2	100	409988	410086	bs_ill_bs_contig3	contig_104	92.93		False
489	680	410087	409896	ef_ill_ef_contig19	contig_104	93.23		False
174	1724	410321	408767	lm_ill_lm_contig16	contig_104	90.58		False
261	334	410249	410322	bs_ill_bs_contig3	contig_104	93.24		False
142	348	438414	438620	sa_ill_sa_contig31	contig_104	97.58		False
1	133	478578	478446	sa_ill_sa_contig31	contig_104	98.5		False
134184	134302	478500	478618	sa_ill_sa_contig7	contig_104	97.48		False
131884	131983	478709	478610	sa_ill_sa_contig8	contig_104	98.0		False
45829	46373	478726	478183	sa_ill_sa_contig14	contig_104	98.17		False
106923	107136	478727	478514	sa_ill_sa_contig3	contig_104	99.53		False
38188	38352	541003	541167	sa_ill_sa_contig23	contig_104	95.76		False
343	460	541262	541376	sa_ill_sa_contig23	contig_104	97.46		False
304	384	541554	541634	lm_ill_lm_contig12	contig_104	92.59		False
8	169	541715	541554	bs_ill_bs_contig13	contig_104	95.06		False
4282	4511	541957	541728	ec_ill_ec_contig65	contig_104	90.43		False
322	551	541728	541957	se_ill_se_contig42	contig_104	90.43		False
4903	5134	541959	541728	pa_ill_pa_contig44	contig_104	90.52		False
396	885	541646	542135	lm_ill_lm_contig12	contig_104	94.9		False
223	726	541646	542149	lf_ill_lf_contig82	contig_104	95.63		False
325	923	541554	542152	ef_ill_ef_contig17	contig_104	94.32		False
3780	3873	542459	542366	ec_ill_ec_contig65	contig_104	96.81		False
960	1053	542366	542459	se_ill_se_contig42	contig_104	96.81		False
4403	4500	542459	542362	pa_ill_pa_contig44	contig_104	96.94		False
1019	1366	542248	542595	ef_ill_ef_contig17	contig_104	95.11		False
965	1346	542215	542596	lm_ill_lm_contig12	contig_104	94.76		False
3436	3788	542602	542250	lf_ill_lf_contig57	contig_104	92.07		False
1367	1447	542616	542696	lm_ill_lm_contig12	contig_104	97.53		False
1	1068	541668	542734	bs_ill_bs_contig839	contig_104	93.73		False
1677	1863	542926	543112	lm_ill_lm_contig12	contig_104	90.37		False
2688	2883	543355	543160	lf_ill_lf_contig57	contig_104	93.37		False
1921	2135	543157	543371	ef_ill_ef_contig17	contig_104	95.35		False
1910	2127	543154	543371	lm_ill_lm_contig12	contig_104	91.74		False
105	553	542923	543371	bs_ill_bs_contig991	contig_104	91.09		False
2165	2233	543401	543469	ef_ill_ef_contig17	contig_104	95.65		False
2567	2643	543476	543400	lf_ill_lf_contig57	contig_104	90.91		False
2249	2365	543484	543600	ef_ill_ef_contig17	contig_104	92.31		False
4	288	543673	543957	ef_ill_ef_contig25	contig_104	90.18		False
480	720	543972	543732	bs_ill_bs_contig1146	contig_104	95.44		False
2427	2730	543669	543972	lm_ill_lm_contig12	contig_104	92.76		False
1863	1977	544177	544063	lf_ill_lf_contig57	contig_104	91.3		False
2799	2936	544040	544177	lm_ill_lm_contig12	contig_104	93.48		False
386	504	544061	544179	ef_ill_ef_contig25	contig_104	96.64		False
95	183	544357	544269	bs_ill_bs_contig1146	contig_104	91.01		False
1618	1806	545023	544835	ef_ill_ef_contig19	contig_104	93.12		False
1098	1286	545023	544835	lf_ill_lf_contig57	contig_104	91.01		False
3804	3891	545251	545338	se_ill_se_contig42	contig_104	90.91		False
950	1024	545340	545266	ec_ill_ec_contig65	contig_104	94.67		False
779	853	545341	545267	lf_ill_lf_contig57	contig_104	98.67		False
1289	1407	545351	545233	ef_ill_ef_contig19	contig_104	96.64		False
1397	1503	545506	545400	pa_ill_pa_contig44	contig_104	96.26		False
786	906	545506	545386	ec_ill_ec_contig65	contig_104	93.39		False
3937	4076	545386	545525	se_ill_se_contig42	contig_104	91.43		False
513	762	545609	545360	lf_ill_lf_contig57	contig_104	91.6		False
1030	1278	545612	545364	ef_ill_ef_contig19	contig_104	95.98		False
734	1028	545907	545613	ef_ill_ef_contig19	contig_104	93.22		False
40	158	546082	545964	lf_ill_lf_contig57	contig_104	90.76		False
1	982	546107	545125	bs_ill_bs_contig933	contig_104	92.84		False
2	102	546054	546154	bs_ill_bs_contig3	contig_104	90.1		False
487	678	546155	545964	ef_ill_ef_contig19	contig_104	92.19		False
176	1724	546382	544835	lm_ill_lm_contig16	contig_104	90.24		False
18228	18355	654639	654514	bs_ill_bs_contig20	contig_104	94.53		False
10552	10623	654574	654645	sa_ill_sa_contig9	contig_104	100.0		False
249	397	654721	654573	sa_ill_sa_contig34	contig_104	99.33		False
169546	169626	654646	654726	sa_ill_sa_contig3	contig_104	98.77		False
343	460	654731	654848	sa_ill_sa_contig23	contig_104	100.0		False
304	384	655025	655105	lm_ill_lm_contig12	contig_104	92.59		False
