S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	188	188	1	sa_ill_sa_contig13	contig_101	100.0		False
305	382	370241	370319	sa_ill_sa_contig51	contig_101	98.73		False
1	161	370241	370414	sa_ill_sa_contig51	contig_101	92.53		False
105	186	403373	403292	sa_ill_sa_contig25	contig_101	100.0		False
164	242	403377	403455	sa_ill_sa_contig23	contig_101	100.0		False
306	382	403551	403628	sa_ill_sa_contig51	contig_101	98.72		False
9108	9197	403944	404032	sa_ill_sa_contig20	contig_101	97.78		False
890	964	404115	404041	ef_ill_ef_contig21	contig_101	93.33		False
691	773	404323	404241	ef_ill_ef_contig21	contig_101	95.18		False
1	75	404404	404330	ef_ill_ef_contig16	contig_101	100.0		False
502	577	404405	404330	lf_ill_lf_contig69	contig_101	94.74		False
610	689	404408	404329	ef_ill_ef_contig21	contig_101	100.0		False
439	523	404414	404330	lm_ill_lm_contig37	contig_101	96.47		False
429	521	404595	404503	ef_ill_ef_contig21	contig_101	96.77		False
269	356	404596	404509	lm_ill_lm_contig37	contig_101	95.45		False
324	418	404603	404509	lf_ill_lf_contig69	contig_101	93.68		False
276	350	404846	404772	sa_ill_sa_contig25	contig_101	100.0		False
98882	98963	404766	404847	bs_ill_bs_contig3	contig_101	93.9		False
92	173	404848	404767	bs_ill_bs_contig1326	contig_101	93.9		False
1	79	405018	404940	sa_ill_sa_contig25	contig_101	100.0		False
87	460	404773	405146	sa_ill_sa_contig23	contig_101	99.2		False
688	765	408347	408424	sa_ill_sa_contig51	contig_101	100.0		False
1243	1307	408514	408450	lf_ill_lf_contig69	contig_101	100.0		False
3804	3891	409021	409108	se_ill_se_contig42	contig_101	90.91		False
950	1024	409110	409036	ec_ill_ec_contig65	contig_101	94.67		False
779	853	409111	409037	lf_ill_lf_contig57	contig_101	98.67		False
1289	1407	409121	409003	ef_ill_ef_contig19	contig_101	96.64		False
1397	1503	409276	409170	pa_ill_pa_contig44	contig_101	96.26		False
786	906	409276	409156	ec_ill_ec_contig65	contig_101	93.39		False
3937	4076	409156	409295	se_ill_se_contig42	contig_101	91.43		False
500	759	409392	409133	lf_ill_lf_contig57	contig_101	91.54		False
4115	4186	409335	409406	se_ill_se_contig42	contig_101	94.44		False
656	727	409407	409336	ec_ill_ec_contig65	contig_101	94.44		False
734	1282	409678	409130	ef_ill_ef_contig19	contig_101	94.35		False
1	982	409877	408895	bs_ill_bs_contig933	contig_101	92.83		False
2	98	409824	409920	bs_ill_bs_contig3	contig_101	92.78		False
490	710	409922	409702	ef_ill_ef_contig19	contig_101	92.76		False
174	1724	410155	408603	lm_ill_lm_contig16	contig_101	90.57		False
261	334	410083	410156	bs_ill_bs_contig3	contig_101	93.24		False
142	348	438238	438444	sa_ill_sa_contig31	contig_101	97.58		False
1	133	478391	478259	sa_ill_sa_contig31	contig_101	98.5		False
134184	134302	478313	478431	sa_ill_sa_contig7	contig_101	97.48		False
131884	131983	478522	478423	sa_ill_sa_contig8	contig_101	98.0		False
45829	46373	478539	477996	sa_ill_sa_contig14	contig_101	98.17		False
106923	107136	478540	478327	sa_ill_sa_contig3	contig_101	99.53		False
38188	38352	540757	540921	sa_ill_sa_contig23	contig_101	95.76		False
343	460	541016	541133	sa_ill_sa_contig23	contig_101	100.0		False
304	384	541306	541386	lm_ill_lm_contig12	contig_101	92.59		False
8	169	541467	541306	bs_ill_bs_contig13	contig_101	95.06		False
396	700	541398	541702	lm_ill_lm_contig12	contig_101	97.7		False
325	721	541306	541702	ef_ill_ef_contig17	contig_101	94.96		False
4288	4511	541703	541480	ec_ill_ec_contig65	contig_101	90.62		False
322	545	541480	541703	se_ill_se_contig42	contig_101	90.62		False
4903	5134	541712	541480	pa_ill_pa_contig44	contig_101	90.56		False
701	885	541704	541888	lm_ill_lm_contig12	contig_101	90.81		False
223	726	541398	541902	lf_ill_lf_contig82	contig_101	95.64		False
722	923	541704	541905	ef_ill_ef_contig17	contig_101	93.56		False
3780	3873	542212	542119	ec_ill_ec_contig65	contig_101	96.81		False
960	1053	542119	542212	se_ill_se_contig42	contig_101	96.81		False
4403	4500	542212	542115	pa_ill_pa_contig44	contig_101	96.94		False
1019	1366	542001	542348	ef_ill_ef_contig17	contig_101	95.11		False
965	1346	541968	542349	lm_ill_lm_contig12	contig_101	94.76		False
3436	3788	542355	542003	lf_ill_lf_contig57	contig_101	92.07		False
1367	1447	542369	542449	lm_ill_lm_contig12	contig_101	97.53		False
1	1068	541420	542487	bs_ill_bs_contig839	contig_101	93.74		False
2688	2883	543110	542915	lf_ill_lf_contig57	contig_101	93.37		False
1921	2135	542912	543126	ef_ill_ef_contig17	contig_101	95.35		False
1910	2127	542909	543126	lm_ill_lm_contig12	contig_101	91.74		False
105	553	542678	543126	bs_ill_bs_contig991	contig_101	90.87		False
2165	2233	543156	543224	ef_ill_ef_contig17	contig_101	95.65		False
2567	2643	543231	543155	lf_ill_lf_contig57	contig_101	90.91		False
2249	2365	543239	543355	ef_ill_ef_contig17	contig_101	92.31		False
496	720	543710	543486	bs_ill_bs_contig1146	contig_101	95.56		False
2427	2714	543423	543710	lm_ill_lm_contig12	contig_101	93.4		False
1863	1977	543930	543816	lf_ill_lf_contig57	contig_101	91.3		False
2799	2936	543793	543930	lm_ill_lm_contig12	contig_101	93.48		False
386	504	543814	543932	ef_ill_ef_contig25	contig_101	96.64		False
95	183	544110	544022	bs_ill_bs_contig1146	contig_101	91.01		False
1098	1250	544776	544624	lf_ill_lf_contig57	contig_101	92.16		False
3804	3891	545001	545088	se_ill_se_contig42	contig_101	90.91		False
950	1024	545090	545016	ec_ill_ec_contig65	contig_101	94.67		False
779	853	545091	545017	lf_ill_lf_contig57	contig_101	98.67		False
1397	1503	545256	545150	pa_ill_pa_contig44	contig_101	96.26		False
786	906	545256	545136	ec_ill_ec_contig65	contig_101	93.39		False
3937	4076	545136	545275	se_ill_se_contig42	contig_101	91.43		False
500	762	545372	545110	lf_ill_lf_contig57	contig_101	91.25		False
4115	4186	545315	545386	se_ill_se_contig42	contig_101	94.44		False
656	727	545387	545316	ec_ill_ec_contig65	contig_101	94.44		False
1	982	545857	544875	bs_ill_bs_contig933	contig_101	92.93		False
2	91	545804	545893	bs_ill_bs_contig3	contig_101	93.33		False
496	1806	545896	544587	ef_ill_ef_contig19	contig_101	91.59		False
174	1724	546132	544587	lm_ill_lm_contig16	contig_101	90.06		False
261	334	546060	546133	bs_ill_bs_contig3	contig_101	93.24		False
18228	18355	654346	654221	bs_ill_bs_contig20	contig_101	94.53		False
10552	10623	654281	654352	sa_ill_sa_contig9	contig_101	100.0		False
249	397	654428	654280	sa_ill_sa_contig34	contig_101	100.0		False
169546	169626	654353	654433	sa_ill_sa_contig3	contig_101	100.0		False
343	460	654438	654555	sa_ill_sa_contig23	contig_101	100.0		False
304	384	654728	654808	lm_ill_lm_contig12	contig_101	92.59		False
8	169	654889	654728	bs_ill_bs_contig13	contig_101	95.06		False
396	700	654820	655124	lm_ill_lm_contig12	contig_101	97.7		False
325	721	654728	655124	ef_ill_ef_contig17	contig_101	94.96		False
322	545	654902	655125	se_ill_se_contig42	contig_101	90.62		False
4288	4511	655125	654902	ec_ill_ec_contig65	contig_101	90.62		False
4903	5134	655134	654902	pa_ill_pa_contig44	contig_101	90.56		False
223	726	654820	655324	lf_ill_lf_contig82	contig_101	95.84		False
722	923	655126	655327	ef_ill_ef_contig17	contig_101	94.06		False
960	1053	655541	655634	se_ill_se_contig42	contig_101	96.81		False
3780	3873	655634	655541	ec_ill_ec_contig65	contig_101	96.81		False
4403	4500	655634	655537	pa_ill_pa_contig44	contig_101	96.94		False
1019	1366	655423	655770	ef_ill_ef_contig17	contig_101	95.11		False
965	1346	655390	655771	lm_ill_lm_contig12	contig_101	94.76		False
3436	3788	655777	655425	lf_ill_lf_contig57	contig_101	92.07		False
1367	1447	655791	655871	lm_ill_lm_contig12	contig_101	97.53		False
1	1068	654842	655909	bs_ill_bs_contig839	contig_101	93.83		False
1677	1863	656103	656289	lm_ill_lm_contig12	contig_101	90.91		False
2688	2883	656532	656337	lf_ill_lf_contig57	contig_101	93.37		False
1921	2135	656334	656548	ef_ill_ef_contig17	contig_101	95.35		False
1910	2127	656331	656548	lm_ill_lm_contig12	contig_101	91.74		False
105	553	656100	656548	bs_ill_bs_contig991	contig_101	91.31		False
2165	2233	656578	656646	ef_ill_ef_contig17	contig_101	95.65		False
2567	2643	656653	656577	lf_ill_lf_contig57	contig_101	90.91		False
2249	2365	656661	656777	ef_ill_ef_contig17	contig_101	92.31		False
2427	2714	656847	657134	lm_ill_lm_contig12	contig_101	93.4		False
493	720	657137	656910	bs_ill_bs_contig1146	contig_101	95.18		False
1863	1977	657354	657240	lf_ill_lf_contig57	contig_101	91.3		False
386	514	657238	657366	ef_ill_ef_contig25	contig_101	93.8		False
2799	2950	657217	657368	lm_ill_lm_contig12	contig_101	92.11		False
563	681	657416	657534	ef_ill_ef_contig25	contig_101	94.12		False
98002	98191	789869	790058	sa_ill_sa_contig11	contig_101	97.89		False
45846	46038	789866	790058	sa_ill_sa_contig14	contig_101	98.45		False
106941	107135	789866	790060	sa_ill_sa_contig3	contig_101	98.46		False
98340	98600	790080	790340	sa_ill_sa_contig11	contig_101	95.02		False
46187	46447	790080	790340	sa_ill_sa_contig14	contig_101	94.64		False
46187	46447	790080	790340	sa_ill_sa_contig14	contig_101	94.64		False
70243	70357	790416	790302	sa_ill_sa_contig12	contig_101	98.26		False
78636	78790	939831	939677	sa_ill_sa_contig8	contig_101	98.71		False
46303	46464	939831	939670	sa_ill_sa_contig4	contig_101	98.15		False
206209	206371	939831	939669	sa_ill_sa_contig2	contig_101	98.77		False
34638	34810	939671	939843	sa_ill_sa_contig6	contig_101	99.42		False
207021	207093	939847	939775	sa_ill_sa_contig3	contig_101	95.89		False
31786	31950	939847	939683	sa_ill_sa_contig10	contig_101	96.36		False
126	348	939905	939684	sa_ill_sa_contig31	contig_101	91.67		False
41686	41771	939918	939833	sa_ill_sa_contig19	contig_101	94.19		False
29935	30062	970725	970852	sa_ill_sa_contig27	contig_101	94.53		False
13419	13639	971642	971422	sa_ill_sa_contig35	contig_101	91.44		False
30669	30897	971422	971650	sa_ill_sa_contig27	contig_101	91.7		False
29935	30062	971596	971725	sa_ill_sa_contig27	contig_101	93.85		False
1	162	971596	971759	sa_ill_sa_contig53	contig_101	93.29		False
13097	13239	971828	971686	sa_ill_sa_contig35	contig_101	97.9		False
3584	3906	988338	988016	sa_ill_sa_contig35	contig_101	95.05		False
3411	3583	988595	988423	sa_ill_sa_contig35	contig_101	95.38		False
