S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_102	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_102	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	3000	2517	sa_ill_sa_contig65	contig_102	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226511	3001	sa_ill_sa_contig1	contig_102	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226512	227842	sa_ill_sa_contig48	contig_102	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326506	227843	sa_ill_sa_contig11	contig_102	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326507	333592	sa_ill_sa_contig36	contig_102	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355394	333593	sa_ill_sa_contig30	contig_102	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355395	356106	sa_ill_sa_contig55	contig_102	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370325	356107	sa_ill_sa_contig34	contig_102	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370479	403465	sa_ill_sa_contig26	contig_102	99.8		True
local misassembly [fragmentation of reference genome]
2	925	403670	404589	sa_ill_sa_contig51	contig_102	97.53		True
translocation
198	3323	405144	408272	sa_ill_sa_contig41	contig_102	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408694	410296	sa_ill_sa_contig8	contig_102	99.47		True
translocation
1	28120	410297	438435	sa_ill_sa_contig28	contig_102	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438440	478182	sa_ill_sa_contig21	contig_102	99.9		True
local misassembly [fragmentation of reference genome]
98092	98471	478561	478183	sa_ill_sa_contig11	contig_102	97.97		True
translocation
1	62604	478562	541032	sa_ill_sa_contig14	contig_102	99.6		True
local misassembly
62396	62502	541082	541188	sa_ill_sa_contig14	contig_102	98.6		True
translocation
203	3323	541189	544311	sa_ill_sa_contig41	contig_102	99.71		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544729	546331	sa_ill_sa_contig8	contig_102	99.47		True
translocation
19	34443	580769	546332	sa_ill_sa_contig24	contig_102	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619581	580770	sa_ill_sa_contig22	contig_102	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619582	620114	sa_ill_sa_contig63	contig_102	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654496	620115	sa_ill_sa_contig25	contig_102	99.85		True
translocation
203	3323	654661	657785	sa_ill_sa_contig41	contig_102	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658158	790214	sa_ill_sa_contig8	contig_102	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790556	940096	sa_ill_sa_contig5	contig_102	99.53		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940142	971052	sa_ill_sa_contig27	contig_102	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971053	971861	sa_ill_sa_contig53	contig_102	99.54		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974905	971980	sa_ill_sa_contig43	contig_102	99.56		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988612	974906	sa_ill_sa_contig35	contig_102	99.76		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989344	1115112	sa_ill_sa_contig10	contig_102	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115113	1115777	sa_ill_sa_contig60	contig_102	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117382	1116899	sa_ill_sa_contig65	contig_102	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138217	1117383	sa_ill_sa_contig32	contig_102	99.87		True
translocation
