S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2999	2516	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226514	3000	sa_ill_sa_contig1	contig_100	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226515	227845	sa_ill_sa_contig48	contig_100	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326509	227846	sa_ill_sa_contig11	contig_100	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326510	333595	sa_ill_sa_contig36	contig_100	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355400	333596	sa_ill_sa_contig30	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355401	356113	sa_ill_sa_contig55	contig_100	98.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370328	356114	sa_ill_sa_contig34	contig_100	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370482	403471	sa_ill_sa_contig26	contig_100	99.77		True
local misassembly [fragmentation of reference genome]
2	925	403676	404592	sa_ill_sa_contig51	contig_100	97.95		True
translocation
198	3323	405147	408269	sa_ill_sa_contig41	contig_100	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408691	410295	sa_ill_sa_contig8	contig_100	99.71		True
translocation
1	28120	410296	438435	sa_ill_sa_contig28	contig_100	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438440	478188	sa_ill_sa_contig21	contig_100	99.87		True
local misassembly [fragmentation of reference genome]
98092	98471	478567	478189	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478568	541051	sa_ill_sa_contig14	contig_100	99.61		True
local misassembly
62396	62502	541101	541207	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	541208	544329	sa_ill_sa_contig41	contig_100	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544747	546347	sa_ill_sa_contig8	contig_100	99.41		True
translocation
19	34443	580786	546348	sa_ill_sa_contig24	contig_100	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619588	580787	sa_ill_sa_contig22	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619589	620121	sa_ill_sa_contig63	contig_100	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654522	620122	sa_ill_sa_contig25	contig_100	99.81		True
translocation
203	3323	654687	657811	sa_ill_sa_contig41	contig_100	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658184	790242	sa_ill_sa_contig8	contig_100	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790584	940121	sa_ill_sa_contig5	contig_100	99.52		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940167	971085	sa_ill_sa_contig27	contig_100	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971086	971894	sa_ill_sa_contig53	contig_100	99.54		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974941	972013	sa_ill_sa_contig43	contig_100	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988648	974942	sa_ill_sa_contig35	contig_100	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989380	1115160	sa_ill_sa_contig10	contig_100	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115161	1115825	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117428	1116945	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138266	1117429	sa_ill_sa_contig32	contig_100	99.82		True
translocation
1	130429	1268707	1138267	sa_ill_sa_contig9	contig_100	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268708	1273292	sa_ill_sa_contig40	contig_100	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273293	1278617	sa_ill_sa_contig38	contig_100	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283208	1278618	sa_ill_sa_contig40	contig_100	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309400	1283209	sa_ill_sa_contig29	contig_100	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309765	1310622	sa_ill_sa_contig54	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312826	1311152	sa_ill_sa_contig46	contig_100	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312827	1356366	sa_ill_sa_contig18	contig_100	99.37		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356899	1356367	sa_ill_sa_contig63	contig_100	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356900	1499880	sa_ill_sa_contig6	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500034	1521088	sa_ill_sa_contig31	contig_100	99.84		True
translocation
