S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	3000	2517	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226274	3001	sa_ill_sa_contig1	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226275	227602	sa_ill_sa_contig48	contig_100	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326169	227603	sa_ill_sa_contig11	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326170	333247	sa_ill_sa_contig36	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355031	333248	sa_ill_sa_contig30	contig_100	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355032	355742	sa_ill_sa_contig55	contig_100	99.15		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	369950	355743	sa_ill_sa_contig34	contig_100	99.97		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370103	403065	sa_ill_sa_contig26	contig_100	99.96		True
local misassembly [fragmentation of reference genome]
2	925	403270	404182	sa_ill_sa_contig51	contig_100	98.38		True
translocation
198	3323	404735	407860	sa_ill_sa_contig41	contig_100	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408282	409885	sa_ill_sa_contig8	contig_100	99.76		True
translocation
1	28120	409886	437993	sa_ill_sa_contig28	contig_100	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	437998	477714	sa_ill_sa_contig21	contig_100	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478093	477715	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478094	540493	sa_ill_sa_contig14	contig_100	99.66		True
local misassembly
62396	62502	540543	540649	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	540650	543766	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544185	545782	sa_ill_sa_contig8	contig_100	99.36		True
translocation
19	34443	580202	545783	sa_ill_sa_contig24	contig_100	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	618977	580203	sa_ill_sa_contig22	contig_100	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	618978	619510	sa_ill_sa_contig63	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	653860	619511	sa_ill_sa_contig25	contig_100	99.93		True
translocation
203	3323	654025	657146	sa_ill_sa_contig41	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657519	789475	sa_ill_sa_contig8	contig_100	99.95		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	789817	939232	sa_ill_sa_contig5	contig_100	99.64		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939278	970175	sa_ill_sa_contig27	contig_100	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970176	970981	sa_ill_sa_contig53	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974018	971100	sa_ill_sa_contig43	contig_100	99.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	987707	974019	sa_ill_sa_contig35	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	988439	1114095	sa_ill_sa_contig10	contig_100	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114096	1114760	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1116362	1115879	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137188	1116363	sa_ill_sa_contig32	contig_100	99.99		True
translocation
1	130429	1267483	1137189	sa_ill_sa_contig9	contig_100	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1267484	1272064	sa_ill_sa_contig40	contig_100	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272065	1277382	sa_ill_sa_contig38	contig_100	99.96		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1281963	1277383	sa_ill_sa_contig40	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308135	1281964	sa_ill_sa_contig29	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1308501	1309357	sa_ill_sa_contig54	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1311558	1309887	sa_ill_sa_contig46	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1311559	1355056	sa_ill_sa_contig18	contig_100	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1355589	1355057	sa_ill_sa_contig63	contig_100	99.22		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1355590	1498434	sa_ill_sa_contig6	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1498588	1519631	sa_ill_sa_contig31	contig_100	99.98		True
translocation
