S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_98	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_98	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2997	2514	sa_ill_sa_contig65	contig_98	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226522	2998	sa_ill_sa_contig1	contig_98	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226523	227853	sa_ill_sa_contig48	contig_98	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326526	227854	sa_ill_sa_contig11	contig_98	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326527	333615	sa_ill_sa_contig36	contig_98	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355418	333616	sa_ill_sa_contig30	contig_98	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355419	356129	sa_ill_sa_contig55	contig_98	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370347	356130	sa_ill_sa_contig34	contig_98	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370501	403497	sa_ill_sa_contig26	contig_98	99.8		True
local misassembly [fragmentation of reference genome]
2	925	403702	404620	sa_ill_sa_contig51	contig_98	98.06		True
translocation
198	3323	405175	408305	sa_ill_sa_contig41	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408727	410333	sa_ill_sa_contig8	contig_98	99.53		True
translocation
1	28120	410334	438468	sa_ill_sa_contig28	contig_98	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438473	478235	sa_ill_sa_contig21	contig_98	99.86		True
local misassembly [fragmentation of reference genome]
98092	98471	478614	478236	sa_ill_sa_contig11	contig_98	97.97		True
translocation
1	62604	478615	541103	sa_ill_sa_contig14	contig_98	99.59		True
local misassembly
62396	62502	541153	541259	sa_ill_sa_contig14	contig_98	98.6		True
translocation
203	3323	541260	544378	sa_ill_sa_contig41	contig_98	99.49		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544797	546395	sa_ill_sa_contig8	contig_98	99.3		True
translocation
19	34443	580845	546396	sa_ill_sa_contig24	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619646	580846	sa_ill_sa_contig22	contig_98	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619647	620179	sa_ill_sa_contig63	contig_98	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654565	620180	sa_ill_sa_contig25	contig_98	99.81		True
translocation
203	3323	654730	657854	sa_ill_sa_contig41	contig_98	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658227	790289	sa_ill_sa_contig8	contig_98	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790631	940152	sa_ill_sa_contig5	contig_98	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940198	971110	sa_ill_sa_contig27	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971111	971917	sa_ill_sa_contig53	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974960	972036	sa_ill_sa_contig43	contig_98	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988666	974961	sa_ill_sa_contig35	contig_98	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989398	1115166	sa_ill_sa_contig10	contig_98	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115167	1115831	sa_ill_sa_contig60	contig_98	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117435	1116952	sa_ill_sa_contig65	contig_98	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138280	1117436	sa_ill_sa_contig32	contig_98	99.82		True
translocation
1	130429	1268704	1138281	sa_ill_sa_contig9	contig_98	99.75		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268705	1273285	sa_ill_sa_contig40	contig_98	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273286	1278611	sa_ill_sa_contig38	contig_98	99.79		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283191	1278612	sa_ill_sa_contig40	contig_98	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309381	1283192	sa_ill_sa_contig29	contig_98	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309747	1310602	sa_ill_sa_contig54	contig_98	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312806	1311132	sa_ill_sa_contig46	contig_98	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
