S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_101	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_101	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	3000	2517	sa_ill_sa_contig65	contig_101	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226507	3001	sa_ill_sa_contig1	contig_101	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226508	227838	sa_ill_sa_contig48	contig_101	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326516	227839	sa_ill_sa_contig11	contig_101	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326517	333604	sa_ill_sa_contig36	contig_101	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355410	333605	sa_ill_sa_contig30	contig_101	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355411	356122	sa_ill_sa_contig55	contig_101	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370347	356123	sa_ill_sa_contig34	contig_101	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370501	403505	sa_ill_sa_contig26	contig_101	99.79		True
local misassembly [fragmentation of reference genome]
2	925	403710	404628	sa_ill_sa_contig51	contig_101	97.96		True
translocation
198	3323	405183	408311	sa_ill_sa_contig41	contig_101	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408730	410334	sa_ill_sa_contig8	contig_101	99.53		True
translocation
1	28120	410335	438472	sa_ill_sa_contig28	contig_101	99.85		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438477	478223	sa_ill_sa_contig21	contig_101	99.87		True
local misassembly [fragmentation of reference genome]
98092	98471	478602	478224	sa_ill_sa_contig11	contig_101	97.97		True
translocation
1	62604	478603	541080	sa_ill_sa_contig14	contig_101	99.61		True
local misassembly
62396	62502	541130	541236	sa_ill_sa_contig14	contig_101	98.6		True
translocation
203	3323	541237	544358	sa_ill_sa_contig41	contig_101	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544777	546377	sa_ill_sa_contig8	contig_101	99.59		True
translocation
19	34443	580824	546378	sa_ill_sa_contig24	contig_101	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619628	580825	sa_ill_sa_contig22	contig_101	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619629	620161	sa_ill_sa_contig63	contig_101	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654551	620162	sa_ill_sa_contig25	contig_101	99.83		True
translocation
203	3323	654717	657842	sa_ill_sa_contig41	contig_101	99.68		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658215	790272	sa_ill_sa_contig8	contig_101	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790614	940138	sa_ill_sa_contig5	contig_101	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940184	971099	sa_ill_sa_contig27	contig_101	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971100	971908	sa_ill_sa_contig53	contig_101	99.54		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974951	972027	sa_ill_sa_contig43	contig_101	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988657	974952	sa_ill_sa_contig35	contig_101	99.79		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989389	1115181	sa_ill_sa_contig10	contig_101	99.67		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115182	1115846	sa_ill_sa_contig60	contig_101	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117450	1116967	sa_ill_sa_contig65	contig_101	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138289	1117451	sa_ill_sa_contig32	contig_101	99.86		True
translocation
1	130429	1268718	1138290	sa_ill_sa_contig9	contig_101	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268719	1273302	sa_ill_sa_contig40	contig_101	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273303	1278628	sa_ill_sa_contig38	contig_101	99.66		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283208	1278629	sa_ill_sa_contig40	contig_101	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309401	1283209	sa_ill_sa_contig29	contig_101	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309766	1310622	sa_ill_sa_contig54	contig_101	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312824	1311152	sa_ill_sa_contig46	contig_101	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312825	1356370	sa_ill_sa_contig18	contig_101	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356903	1356371	sa_ill_sa_contig63	contig_101	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356904	1499880	sa_ill_sa_contig6	contig_101	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1500034	1521086	sa_ill_sa_contig31	contig_101	99.89		True
translocation
98057	98213	1521087	1521243	sa_ill_sa_contig11	contig_101	98.58		True
local misassembly
98340	98561	1521244	1521465	sa_ill_sa_contig11	contig_101	98.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1548078	1521466	sa_ill_sa_contig12	contig_101	99.29		True
local misassembly
46	44268	1592322	1548079	sa_ill_sa_contig12	contig_101	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1592323	1643063	sa_ill_sa_contig17	contig_101	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1643064	1648056	sa_ill_sa_contig39	contig_101	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1648057	1662432	sa_ill_sa_contig33	contig_101	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1663143	1662433	sa_ill_sa_contig55	contig_101	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1669835	1663144	sa_ill_sa_contig37	contig_101	99.73		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1669862	1672702	sa_ill_sa_contig44	contig_101	99.54		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1674280	1672703	sa_ill_sa_contig47	contig_101	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1715415	1674307	sa_ill_sa_contig20	contig_101	99.82		True
translocation
1	1649	1717064	1715416	sa_ill_sa_contig8	contig_101	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1720573	1717452	sa_ill_sa_contig41	contig_101	99.78		True
translocation
38161	38352	1720856	1720666	sa_ill_sa_contig23	contig_101	95.31		True
local misassembly
38187	38352	1721109	1720944	sa_ill_sa_contig23	contig_101	98.8		True
local misassembly
1	38352	1759582	1721202	sa_ill_sa_contig23	contig_101	99.84		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1759977	1759725	sa_ill_sa_contig51	contig_101	94.07		True
translocation
1	1703	1761695	1759991	sa_ill_sa_contig8	contig_101	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1765357	1762025	sa_ill_sa_contig41	contig_101	99.58		True
translocation
1	1604	1766964	1765358	sa_ill_sa_contig8	contig_101	99.53		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1770380	1767259	sa_ill_sa_contig41	contig_101	99.81		True
translocation
1	56123	1826883	1770832	sa_ill_sa_contig15	contig_101	99.63		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1826884	1827598	sa_ill_sa_contig58	contig_101	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1830869	1827599	sa_ill_sa_contig42	contig_101	99.63		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1831069	2043124	sa_ill_sa_contig2	contig_101	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	2043125	2250188	sa_ill_sa_contig3	contig_101	99.77		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	2250201	2328267	sa_ill_sa_contig7	contig_101	99.66		True
local misassembly
78271	134302	2328268	2384355	sa_ill_sa_contig7	contig_101	99.78		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	2435179	2384418	sa_ill_sa_contig16	contig_101	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2612474	2435180	sa_ill_sa_contig4	contig_101	99.83		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2612663	2654465	sa_ill_sa_contig19	contig_101	99.85		True
