S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	2	733	sa_ill_sa_contig10	contig_98	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	734	1398	sa_ill_sa_contig60	contig_98	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2997	2514	sa_ill_sa_contig65	contig_98	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226556	2998	sa_ill_sa_contig1	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226557	227887	sa_ill_sa_contig48	contig_98	99.65		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326579	227888	sa_ill_sa_contig11	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326580	333668	sa_ill_sa_contig36	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355477	333669	sa_ill_sa_contig30	contig_98	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355478	356189	sa_ill_sa_contig55	contig_98	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370412	356190	sa_ill_sa_contig34	contig_98	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370566	403567	sa_ill_sa_contig26	contig_98	99.83		True
local misassembly [fragmentation of reference genome]
2	925	403772	404691	sa_ill_sa_contig51	contig_98	98.06		True
translocation
198	3323	405246	408376	sa_ill_sa_contig41	contig_98	99.74		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408798	410401	sa_ill_sa_contig8	contig_98	99.71		True
translocation
1	28120	410402	438545	sa_ill_sa_contig28	contig_98	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438550	478300	sa_ill_sa_contig21	contig_98	99.9		True
local misassembly [fragmentation of reference genome]
98092	98471	478679	478301	sa_ill_sa_contig11	contig_98	97.97		True
translocation
1	62604	478680	541183	sa_ill_sa_contig14	contig_98	99.61		True
local misassembly
62396	62502	541233	541339	sa_ill_sa_contig14	contig_98	98.6		True
translocation
203	3323	541340	544464	sa_ill_sa_contig41	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544882	546485	sa_ill_sa_contig8	contig_98	99.65		True
translocation
19	34443	580932	546486	sa_ill_sa_contig24	contig_98	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619742	580933	sa_ill_sa_contig22	contig_98	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619743	620275	sa_ill_sa_contig63	contig_98	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654676	620276	sa_ill_sa_contig25	contig_98	99.84		True
translocation
203	3323	654841	657968	sa_ill_sa_contig41	contig_98	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	658340	790438	sa_ill_sa_contig8	contig_98	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790780	940328	sa_ill_sa_contig5	contig_98	99.56		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	940374	971294	sa_ill_sa_contig27	contig_98	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	971295	972101	sa_ill_sa_contig53	contig_98	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	975150	972220	sa_ill_sa_contig43	contig_98	99.56		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988856	975151	sa_ill_sa_contig35	contig_98	99.8		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989588	1115383	sa_ill_sa_contig10	contig_98	99.69		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1115384	1116048	sa_ill_sa_contig60	contig_98	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117651	1117168	sa_ill_sa_contig65	contig_98	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1138496	1117652	sa_ill_sa_contig32	contig_98	99.86		True
translocation
1	130429	1268960	1138497	sa_ill_sa_contig9	contig_98	99.78		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268961	1273543	sa_ill_sa_contig40	contig_98	99.89		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1273544	1278868	sa_ill_sa_contig38	contig_98	99.83		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1283450	1278869	sa_ill_sa_contig40	contig_98	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1309648	1283451	sa_ill_sa_contig29	contig_98	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1310014	1310870	sa_ill_sa_contig54	contig_98	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1313075	1311400	sa_ill_sa_contig46	contig_98	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
