S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
124755	125486	3	734	sa_ill_sa_contig10	contig_100	93.31		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	735	1399	sa_ill_sa_contig60	contig_100	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	3000	2517	sa_ill_sa_contig65	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	226416	3001	sa_ill_sa_contig1	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	226417	227746	sa_ill_sa_contig48	contig_100	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	326374	227747	sa_ill_sa_contig11	contig_100	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	326375	333457	sa_ill_sa_contig36	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	355252	333458	sa_ill_sa_contig30	contig_100	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	355253	355964	sa_ill_sa_contig55	contig_100	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	370172	355965	sa_ill_sa_contig34	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	370325	403304	sa_ill_sa_contig26	contig_100	99.87		True
local misassembly [fragmentation of reference genome]
2	925	403509	404427	sa_ill_sa_contig51	contig_100	97.95		True
translocation
198	3323	404981	408106	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	408528	410133	sa_ill_sa_contig8	contig_100	99.65		True
translocation
1	28120	410134	438259	sa_ill_sa_contig28	contig_100	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	438264	478003	sa_ill_sa_contig21	contig_100	99.93		True
local misassembly [fragmentation of reference genome]
98092	98471	478382	478004	sa_ill_sa_contig11	contig_100	97.97		True
translocation
1	62604	478383	540840	sa_ill_sa_contig14	contig_100	99.68		True
local misassembly
62396	62502	540890	540996	sa_ill_sa_contig14	contig_100	98.6		True
translocation
203	3323	540997	544118	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	544536	546137	sa_ill_sa_contig8	contig_100	99.53		True
translocation
19	34443	580572	546138	sa_ill_sa_contig24	contig_100	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	619362	580573	sa_ill_sa_contig22	contig_100	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	619363	619895	sa_ill_sa_contig63	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	654276	619896	sa_ill_sa_contig25	contig_100	99.89		True
translocation
203	3323	654441	657562	sa_ill_sa_contig41	contig_100	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	657934	789963	sa_ill_sa_contig8	contig_100	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	790305	939791	sa_ill_sa_contig5	contig_100	99.58		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	939837	970740	sa_ill_sa_contig27	contig_100	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	970741	971546	sa_ill_sa_contig53	contig_100	99.77		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	974584	971665	sa_ill_sa_contig43	contig_100	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	988282	974585	sa_ill_sa_contig35	contig_100	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	989014	1114739	sa_ill_sa_contig10	contig_100	99.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	1114740	1115404	sa_ill_sa_contig60	contig_100	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	1117006	1116523	sa_ill_sa_contig65	contig_100	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	1137833	1117007	sa_ill_sa_contig32	contig_100	99.91		True
translocation
1	130429	1268206	1137834	sa_ill_sa_contig9	contig_100	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	1268207	1272790	sa_ill_sa_contig40	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	1272791	1278110	sa_ill_sa_contig38	contig_100	99.87		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	1282692	1278111	sa_ill_sa_contig40	contig_100	99.91		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	1308878	1282693	sa_ill_sa_contig29	contig_100	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	857	1309244	1310101	sa_ill_sa_contig54	contig_100	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	1312304	1310631	sa_ill_sa_contig46	contig_100	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	1312305	1355821	sa_ill_sa_contig18	contig_100	99.43		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	1356354	1355822	sa_ill_sa_contig63	contig_100	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	1356355	1499264	sa_ill_sa_contig6	contig_100	99.87		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	1499418	1520470	sa_ill_sa_contig31	contig_100	99.91		True
translocation
