Assembly	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N75	NG75	L50	LG50	L75	LG75	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NGA50	NGA75	LGA50	LGA75
r10_1bin_v2_1_MP	7	7	7	7	24074864	24074864	24074864	24074864	7	4765873	24074864	4738357	44.80	52.15	4045598	4765873	2845425	4765873	3	1	5	1	15	1	4758918	8	0	0	6	0 + 7 part	19038396	98.918	1.075	0.00	411.02	20.44	1342515	5034126	745380	611517	3	5
r10_1bin_v2_1_MP_helen	7	7	7	7	24069434	24069434	24069434	24069434	7	4765292	24069434	4738357	44.80	52.15	4045624	4765292	2845362	4765292	3	1	5	1	15	1	4757927	9	0	0	6	0 + 7 part	19033833	98.920	1.075	0.04	408.37	15.39	1342456	5033226	745348	611510	3	5
r10_1bin_v2_1_r1_medaka	7	7	7	7	24071998	24071998	24071998	24071998	7	4765363	24071998	4738357	44.80	52.15	4045593	4765363	2845428	4765363	3	1	5	1	15	1	4758579	8	0	0	6	0 + 7 part	19034794	98.920	1.075	0.00	410.28	11.50	1342472	5034861	745366	611515	3	5
r10_1bin_v2_1_r2_medaka	7	7	7	7	24064261	24064261	24064261	24064261	7	4765370	24064261	4738357	44.80	52.15	4045588	4765370	2845425	4765370	3	1	5	1	15	1	4758111	8	0	0	6	0 + 7 part	19027982	98.920	1.075	0.00	409.37	11.40	1342474	5031472	745365	611516	3	5
r10_1bin_v2_1_racon_r1	7	7	7	7	24059992	24059992	24059992	24059992	7	4764541	24059992	4738357	44.78	52.15	4045161	4764541	2845303	4764541	3	1	5	1	15	1	4757861	8	0	0	6	0 + 7 part	19021662	98.920	1.075	0.00	417.43	40.12	1342282	5035986	745247	611431	3	5
r10_1bin_v2_1_racon_r2	7	7	7	7	24055964	24055964	24055964	24055964	7	4764622	24055964	4738357	44.78	52.15	4045292	4764622	2845317	4764622	3	1	5	1	15	1	4757873	8	0	0	6	0 + 7 part	19019281	98.920	1.075	0.00	415.19	37.92	1342315	5034340	745284	611452	3	5
r10_1bin_v2_1_raw	7	7	7	7	28129302	28129302	28129302	28129302	7	6787707	28129302	4738357	51.10	52.15	4755626	6787707	2990263	6787707	3	1	5	1	19	1	4755626	28	0	0	6	0 + 7 part	23171792	98.886	1.058	0.00	467.00	220.52	1341035	4955673	745147	407847	3	5
r10_1bin_v2_2_MP	7	7	7	7	24074405	24074405	24074405	24074405	7	4765365	24074405	4738357	44.80	52.15	4045604	4765365	2845427	4765365	3	1	5	1	15	1	4758939	8	0	0	6	0 + 7 part	19037719	98.918	1.075	0.00	411.11	20.76	1342502	5034344	745393	611514	3	5
r10_1bin_v2_2_MP_helen	7	7	7	7	24069671	24069671	24069671	24069671	7	4765330	24069671	4738357	44.80	52.15	4045480	4765330	2845365	4765330	3	1	5	1	16	1	4757856	8	0	0	6	0 + 7 part	19032986	98.918	1.075	0.00	409.72	15.90	1342444	5034398	745353	611510	3	5
r10_1bin_v2_2_r1_medaka	7	7	7	7	24071816	24071816	24071816	24071816	7	4765353	24071816	4738357	44.80	52.15	4045604	4765353	2845431	4765353	3	1	5	1	15	1	4758583	8	0	0	6	0 + 7 part	19034729	98.920	1.075	0.00	409.77	11.50	1342470	5034745	745369	611514	3	5
r10_1bin_v2_2_r2_medaka	7	7	7	7	24060875	24060875	24060875	24060875	7	4765356	24060875	4738357	44.80	52.15	4045608	4765356	2845433	4765356	3	1	5	1	15	1	4758093	8	0	0	6	0 + 7 part	19024798	98.920	1.075	0.00	408.92	11.37	1342472	5033733	745369	611515	3	5
r10_1bin_v2_2_racon_r1	7	7	7	7	24059808	24059808	24059808	24059808	7	4764481	24059808	4738357	44.78	52.15	4045229	4764481	2845282	4764481	3	1	5	1	15	1	4757899	8	0	0	6	0 + 7 part	19023643	98.920	1.075	0.00	412.72	39.88	1342248	5033814	745249	611430	3	5
r10_1bin_v2_2_racon_r2	7	7	7	7	24052467	24052467	24052467	24052467	7	4764622	24052467	4738357	44.78	52.15	4045315	4764622	2845346	4764622	3	1	5	1	15	1	4757820	8	0	0	6	0 + 7 part	19012064	98.920	1.076	0.00	422.24	38.22	1342303	5038059	745249	611437	3	5
r10_1bin_v2_2_raw	7	7	7	7	28130239	28130239	28130239	28130239	7	6787702	28130239	4738357	51.10	52.15	4756102	6787702	2990631	6787702	3	1	5	1	18	1	4756102	20	0	0	6	0 + 7 part	23176396	98.896	1.057	0.00	461.59	224.89	1341458	4951661	744999	433871	3	5
r10_1bin_v2_3_MP	7	7	7	7	24075545	24075545	24075545	24075545	7	4765372	24075545	4738357	44.80	52.15	4045596	4765372	2845434	4765372	3	1	5	1	15	1	4758920	8	0	0	6	0 + 7 part	19040392	98.918	1.075	0.00	408.93	20.47	1342515	5032811	745380	611519	3	5
r10_1bin_v2_3_MP_helen	7	7	7	7	24072103	24072103	24072103	24072103	7	4765362	24072103	4738357	44.81	52.15	4045614	4765362	2845416	4765362	3	1	5	1	16	1	4757780	8	0	0	6	0 + 7 part	19037087	98.918	1.075	0.00	408.57	16.13	1342456	5032729	745347	611509	3	5
r10_1bin_v2_3_r1_medaka	7	7	7	7	24075113	24075113	24075113	24075113	7	4765559	24075113	4738357	44.80	52.15	4045597	4765559	2845426	4765559	3	1	5	1	15	1	4758582	8	0	0	6	0 + 7 part	19041070	98.920	1.074	0.00	404.25	11.29	1342469	5031701	745370	611518	3	5
r10_1bin_v2_3_r2_medaka	7	7	7	7	24069593	24069593	24069593	24069593	7	4765361	24069593	4738357	44.80	52.15	4045593	4765361	2845429	4765361	3	1	5	1	15	1	4758118	8	0	0	6	0 + 7 part	19034869	98.920	1.074	0.00	406.61	11.14	1342476	5032382	745370	611516	3	5
r10_1bin_v2_3_racon_r1	7	7	7	7	24065155	24065155	24065155	24065155	7	4764967	24065155	4738357	44.79	52.15	4045228	4764967	2845240	4764967	3	1	5	1	15	1	4757872	8	0	0	6	0 + 7 part	19028086	98.920	1.075	0.00	416.47	40.65	1342260	5034711	745267	611423	3	5
r10_1bin_v2_3_racon_r2	7	7	7	7	24060597	24060597	24060597	24060597	7	4764598	24060597	4738357	44.79	52.15	4045344	4764598	2845336	4764598	3	1	5	1	15	1	4757851	8	0	0	6	0 + 7 part	19024205	98.920	1.075	0.00	415.71	38.45	1342299	5034049	745280	611452	3	5
r10_1bin_v2_3_raw	7	7	7	7	28132457	28132457	28132457	28132457	7	6788581	28132457	4738357	51.10	52.15	4755682	6788581	2990406	6788581	3	1	5	1	19	1	4755682	29	0	0	6	0 + 7 part	23175080	98.886	1.058	0.00	466.72	220.60	1341035	4955540	745146	407847	3	5
