S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1265	543590	544843	pa_ill_pa_contig56	contig_138	90.99		False
1732	2072	545311	545649	pa_ill_pa_contig56	contig_138	91.5		False
1	573	545596	546167	pa_ill_pa_contig81	contig_138	90.24		False
1	1230	546123	547346	pa_ill_pa_contig66	contig_138	90.09		False
1	2531	548928	551472	pa_ill_pa_contig53	contig_138	90.15		False
3314	3391	1079327	1079250	pa_ill_pa_contig6	contig_138	92.31		False
55935	56109	1079437	1079611	pa_ill_pa_contig20	contig_138	98.86		False
3031	3204	1079613	1079440	pa_ill_pa_contig6	contig_138	99.43		False
747	846	1209662	1209563	pa_ill_pa_contig20	contig_138	98.0		False
502	589	1209905	1209818	pa_ill_pa_contig20	contig_138	97.73		False
394	496	1284983	1285085	se_ill_se_contig42	contig_138	97.09		False
4958	5060	1285087	1284985	pa_ill_pa_contig44	contig_138	98.06		False
4335	4437	1285087	1284985	ec_ill_ec_contig65	contig_138	96.12		False
3202	3268	1286882	1286816	pa_ill_pa_contig44	contig_138	97.01		False
2622	2686	1287445	1287381	pa_ill_pa_contig44	contig_138	90.77		False
1813	1879	1288244	1288178	pa_ill_pa_contig44	contig_138	94.03		False
3964	4047	1288565	1288648	se_ill_se_contig42	contig_138	97.62		False
1404	1489	1288651	1288566	pa_ill_pa_contig44	contig_138	98.84		False
793	878	1288651	1288566	ec_ill_ec_contig65	contig_138	97.67		False
1062	1147	1288651	1288566	lm_ill_lm_contig16	contig_138	95.35		False
536	614	1289502	1289424	pa_ill_pa_contig44	contig_138	98.73		False
46729	47071	1709927	1710268	pa_ill_pa_contig35	contig_138	93.37		False
25874	26153	2170341	2170620	pa_ill_pa_contig14	contig_138	92.5		False
26159	26292	2170626	2170759	pa_ill_pa_contig14	contig_138	91.79		False
952	1179	3019203	3018976	pa_ill_pa_contig12	contig_138	92.11		False
630	849	3019531	3019312	pa_ill_pa_contig12	contig_138	92.27		False
435	501	3019717	3019651	pa_ill_pa_contig12	contig_138	94.03		False
193	281	3019945	3019857	pa_ill_pa_contig12	contig_138	98.88		False
