S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2531	549159	551707	pa_ill_pa_contig53	contig_138	93.34		False
55696	56158	1080215	1080677	pa_ill_pa_contig20	contig_138	95.25		False
2820	3940	1080841	1079721	pa_ill_pa_contig6	contig_138	90.51		False
1	77	1711288	1711212	pa_ill_pa_contig22	contig_138	98.7		False
46729	47071	1710946	1711288	pa_ill_pa_contig35	contig_138	97.67		False
25874	26153	2171710	2171989	pa_ill_pa_contig14	contig_138	92.5		False
26159	26292	2171995	2172128	pa_ill_pa_contig14	contig_138	93.28		False
106243	106324	3019792	3019711	pa_ill_pa_contig22	contig_138	100.0		False
1	82	3019711	3019792	pa_ill_pa_contig29	contig_138	98.78		False
68330	68413	3019794	3019711	pa_ill_pa_contig27	contig_138	98.81		False
1099	1184	3106027	3105942	pa_ill_pa_contig31	contig_138	91.86		False
1	124	3105923	3106046	pa_ill_pa_contig14	contig_138	92.74		False
354	504	3106046	3105896	pa_ill_pa_contig31	contig_138	90.73		False
1	420	3105680	3106099	pa_ill_pa_contig14	contig_138	90.71		False
117	348	3106280	3106049	pa_ill_pa_contig31	contig_138	90.52		False
216	367	3106135	3106286	pa_ill_pa_contig14	contig_138	90.13		False
12	334	3106174	3106496	pa_ill_pa_contig14	contig_138	94.43		False
6	131	3106411	3106536	pa_ill_pa_contig14	contig_138	93.65		False
590	763	3106536	3106363	pa_ill_pa_contig31	contig_138	93.1		False
1105	1184	3106747	3106668	pa_ill_pa_contig31	contig_138	92.5		False
136	749	3106747	3106134	pa_ill_pa_contig31	contig_138	90.6		False
144	420	3106549	3106825	pa_ill_pa_contig14	contig_138	90.25		False
419	580	3106947	3106786	pa_ill_pa_contig31	contig_138	91.36		False
176	337	3106947	3106786	pa_ill_pa_contig31	contig_138	91.36		False
1	124	3107132	3107255	pa_ill_pa_contig14	contig_138	90.32		False
1105	1184	3107470	3107391	pa_ill_pa_contig31	contig_138	90.0		False
104	348	3107742	3107498	pa_ill_pa_contig31	contig_138	91.43		False
509	749	3107823	3107583	pa_ill_pa_contig31	contig_138	93.78		False
266	591	3107823	3107498	pa_ill_pa_contig31	contig_138	91.72		False
141	261	3107948	3107828	pa_ill_pa_contig31	contig_138	93.39		False
104	348	3108225	3107981	pa_ill_pa_contig31	contig_138	91.02		False
266	591	3108306	3107981	pa_ill_pa_contig31	contig_138	91.41		False
292	749	3108520	3108066	pa_ill_pa_contig31	contig_138	90.63		False
3381	3503	3562009	3561887	pa_ill_pa_contig49	contig_138	91.87		False
264591	265097	3563264	3563770	pa_ill_pa_contig7	contig_138	93.14		False
264617	265097	3567173	3567653	pa_ill_pa_contig7	contig_138	92.36		False
52883	53273	4571953	4572343	pa_ill_pa_contig33	contig_138	91.86		False
2771	3517	4572003	4572749	pa_ill_pa_contig6	contig_138	94.78		False
55609	56418	4572765	4571956	pa_ill_pa_contig20	contig_138	92.87		False
46745	46820	5077525	5077600	pa_ill_pa_contig33	contig_138	98.68		False
1578	1661	5650908	5650825	pa_ill_pa_contig59	contig_138	90.48		False
3591	3857	5651082	5651348	pa_ill_pa_contig46	contig_138	91.76		False
1136	1458	5651350	5651028	pa_ill_pa_contig59	contig_138	96.28		False
947	1065	5651539	5651421	pa_ill_pa_contig59	contig_138	94.12		False
4046	4212	5651536	5651702	pa_ill_pa_contig46	contig_138	95.81		False
710	945	5651775	5651540	pa_ill_pa_contig59	contig_138	92.37		False
25910	26592	5744562	5745247	pa_ill_pa_contig14	contig_138	90.39		False
1	2549	6608537	6606007	pa_ill_pa_contig52	contig_138	93.19		False
1	3774	6610105	6613884	pa_ill_pa_contig47	contig_138	90.15		False
401	476	6735323	6735398	pa_ill_pa_contig9	contig_138	100.0		False
99	178	6735441	6735520	pa_ill_pa_contig32	contig_138	98.75		False
401	477	6735614	6735690	pa_ill_pa_contig9	contig_138	100.0		False
56	1256	1201	1	pa_ill_pa_contig64	contig_138	99.84		True
indel: indel (> 5bp) [fragmentation of reference genome]
244790	542364	298629	1202	pa_ill_pa_contig2	contig_138	99.94		True
indel: stretch of mismatches
1	244789	543385	298630	pa_ill_pa_contig2	contig_138	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	484	543386	543814	pa_ill_pa_contig84	contig_138	98.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3774	547588	543815	pa_ill_pa_contig47	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	568	547589	548101	pa_ill_pa_contig78	contig_138	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	929	548102	549031	pa_ill_pa_contig72	contig_138	98.39		True
fake: not a misassembly [fragmentation of reference genome]
1	2549	549159	551707	pa_ill_pa_contig52	contig_138	100.0		True
