S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	2531	549217	551765	pa_ill_pa_contig53	contig_138	93.34		False
55696	56158	1080341	1080803	pa_ill_pa_contig20	contig_138	95.25		False
2820	3940	1080967	1079847	pa_ill_pa_contig6	contig_138	90.51		False
1	77	1711482	1711406	pa_ill_pa_contig22	contig_138	98.7		False
46729	47071	1711140	1711482	pa_ill_pa_contig35	contig_138	97.67		False
25874	26153	2171954	2172233	pa_ill_pa_contig14	contig_138	92.5		False
26159	26292	2172239	2172372	pa_ill_pa_contig14	contig_138	93.28		False
106243	106324	3020090	3020009	pa_ill_pa_contig22	contig_138	100.0		False
1	82	3020009	3020090	pa_ill_pa_contig29	contig_138	98.78		False
68330	68413	3020092	3020009	pa_ill_pa_contig27	contig_138	98.81		False
1099	1184	3106331	3106246	pa_ill_pa_contig31	contig_138	91.86		False
1	124	3106227	3106350	pa_ill_pa_contig14	contig_138	92.74		False
354	504	3106350	3106200	pa_ill_pa_contig31	contig_138	90.73		False
1	420	3105984	3106403	pa_ill_pa_contig14	contig_138	90.71		False
117	348	3106584	3106353	pa_ill_pa_contig31	contig_138	90.52		False
216	367	3106439	3106590	pa_ill_pa_contig14	contig_138	90.13		False
12	334	3106478	3106800	pa_ill_pa_contig14	contig_138	94.43		False
6	131	3106715	3106840	pa_ill_pa_contig14	contig_138	93.65		False
590	763	3106840	3106667	pa_ill_pa_contig31	contig_138	93.1		False
1105	1184	3107051	3106972	pa_ill_pa_contig31	contig_138	92.5		False
136	749	3107051	3106438	pa_ill_pa_contig31	contig_138	90.6		False
144	420	3106853	3107129	pa_ill_pa_contig14	contig_138	90.25		False
419	580	3107251	3107090	pa_ill_pa_contig31	contig_138	91.36		False
176	337	3107251	3107090	pa_ill_pa_contig31	contig_138	91.36		False
1	124	3107436	3107559	pa_ill_pa_contig14	contig_138	90.32		False
1105	1184	3107774	3107695	pa_ill_pa_contig31	contig_138	90.0		False
104	348	3108046	3107802	pa_ill_pa_contig31	contig_138	91.43		False
509	749	3108127	3107887	pa_ill_pa_contig31	contig_138	93.78		False
266	591	3108127	3107802	pa_ill_pa_contig31	contig_138	91.72		False
141	261	3108252	3108132	pa_ill_pa_contig31	contig_138	93.39		False
104	348	3108529	3108285	pa_ill_pa_contig31	contig_138	91.02		False
266	591	3108610	3108285	pa_ill_pa_contig31	contig_138	91.41		False
292	749	3108824	3108370	pa_ill_pa_contig31	contig_138	90.63		False
3381	3503	3562334	3562212	pa_ill_pa_contig49	contig_138	91.87		False
264591	265097	3563589	3564095	pa_ill_pa_contig7	contig_138	93.14		False
264617	265097	3567498	3567978	pa_ill_pa_contig7	contig_138	92.36		False
52883	53273	4572362	4572752	pa_ill_pa_contig33	contig_138	91.86		False
2771	3517	4572412	4573158	pa_ill_pa_contig6	contig_138	94.78		False
