S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
62389	62604	1	216	sa_ill_sa_contig14	contig_7	100.0		True
local misassembly
62396	62502	266	372	sa_ill_sa_contig14	contig_7	98.6		True
translocation
203	3323	373	3493	sa_ill_sa_contig41	contig_7	99.81		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	3911	5514	sa_ill_sa_contig8	contig_7	99.65		True
translocation
19	34443	39949	5515	sa_ill_sa_contig24	contig_7	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38786	78740	39950	sa_ill_sa_contig22	contig_7	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	78741	79273	sa_ill_sa_contig63	contig_7	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	34367	113655	79274	sa_ill_sa_contig25	contig_7	99.89		True
translocation
203	3323	113820	116942	sa_ill_sa_contig41	contig_7	99.78		True
fake: not a misassembly [fragmentation of reference genome]
1	131983	117314	249335	sa_ill_sa_contig8	contig_7	99.9		True
fake: not a misassembly [fragmentation of reference genome]
1	149926	249677	399172	sa_ill_sa_contig5	contig_7	99.59		True
fake: not a misassembly [fragmentation of reference genome]
1	30897	399218	430118	sa_ill_sa_contig27	contig_7	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	861	430119	430925	sa_ill_sa_contig53	contig_7	99.88		True
fake: not a misassembly [fragmentation of reference genome]
56	2978	433964	431044	sa_ill_sa_contig43	contig_7	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	13692	447665	433965	sa_ill_sa_contig35	contig_7	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	125486	448397	574111	sa_ill_sa_contig10	contig_7	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	720	574112	574776	sa_ill_sa_contig60	contig_7	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	539	576379	575896	sa_ill_sa_contig65	contig_7	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
71	20896	597210	576380	sa_ill_sa_contig32	contig_7	99.91		True
translocation
1	130429	727591	597211	sa_ill_sa_contig9	contig_7	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	4636	727592	732173	sa_ill_sa_contig40	contig_7	99.98		True
fake: not a misassembly [fragmentation of reference genome]
1	5318	732174	737492	sa_ill_sa_contig38	contig_7	99.89		True
fake: not a misassembly [fragmentation of reference genome]
56	4636	742075	737493	sa_ill_sa_contig40	contig_7	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26180	768261	742076	sa_ill_sa_contig29	contig_7	99.93		True
fake: not a misassembly [fragmentation of reference genome]
1	857	768627	769483	sa_ill_sa_contig54	contig_7	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	1727	771686	770013	sa_ill_sa_contig46	contig_7	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	43683	771687	815210	sa_ill_sa_contig18	contig_7	99.41		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	588	815743	815211	sa_ill_sa_contig63	contig_7	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	142808	815744	958657	sa_ill_sa_contig6	contig_7	99.86		True
fake: not a misassembly [fragmentation of reference genome]
1	21042	958811	979857	sa_ill_sa_contig31	contig_7	99.92		True
translocation
98057	98213	979858	980014	sa_ill_sa_contig11	contig_7	98.58		True
local misassembly
98340	98561	980015	980236	sa_ill_sa_contig11	contig_7	98.02		True
indel: indel (> 5bp) [fragmentation of reference genome]
43758	70357	1006845	980237	sa_ill_sa_contig12	contig_7	99.36		True
local misassembly
46	44268	1051081	1006846	sa_ill_sa_contig12	contig_7	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	50706	1051082	1101811	sa_ill_sa_contig17	contig_7	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5049	1101812	1106804	sa_ill_sa_contig39	contig_7	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14362	1106805	1121173	sa_ill_sa_contig33	contig_7	99.88		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	1121884	1121174	sa_ill_sa_contig55	contig_7	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6686	1128572	1121885	sa_ill_sa_contig37	contig_7	99.82		True
fake: not a misassembly [fragmentation of reference genome]
1	2840	1128598	1131437	sa_ill_sa_contig44	contig_7	99.61		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1576	1133014	1131438	sa_ill_sa_contig47	contig_7	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	41074	1174119	1133040	sa_ill_sa_contig20	contig_7	99.89		True
translocation
1	1649	1175767	1174120	sa_ill_sa_contig8	contig_7	99.71		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1179277	1176155	sa_ill_sa_contig41	contig_7	99.71		True
translocation
38161	38352	1179560	1179370	sa_ill_sa_contig23	contig_7	95.31		True
local misassembly
38187	38352	1179813	1179648	sa_ill_sa_contig23	contig_7	98.8		True
local misassembly
1	38352	1218274	1179906	sa_ill_sa_contig23	contig_7	99.89		True
fake: not a misassembly [fragmentation of reference genome]
688	925	1218669	1218417	sa_ill_sa_contig51	contig_7	94.07		True
translocation
1	1703	1220384	1218683	sa_ill_sa_contig8	contig_7	99.65		True
fake: not a misassembly [fragmentation of reference genome]
1	3323	1224036	1220714	sa_ill_sa_contig41	contig_7	99.82		True
translocation
1	1604	1225640	1224037	sa_ill_sa_contig8	contig_7	99.88		True
fake: not a misassembly [fragmentation of reference genome]
203	3323	1229055	1225937	sa_ill_sa_contig41	contig_7	99.81		True
translocation
1	56123	1285542	1229507	sa_ill_sa_contig15	contig_7	99.67		True
indel: indel (<= 5bp) [fragmentation of reference genome]
4	718	1285543	1286257	sa_ill_sa_contig58	contig_7	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3261	1289519	1286258	sa_ill_sa_contig42	contig_7	99.94		True
fake: not a misassembly [fragmentation of reference genome]
1	211909	1289719	1501700	sa_ill_sa_contig2	contig_7	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
55	207093	1501701	1708658	sa_ill_sa_contig3	contig_7	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	78138	1708671	1786715	sa_ill_sa_contig7	contig_7	99.72		True
local misassembly
78271	134302	1786716	1842755	sa_ill_sa_contig7	contig_7	99.87		True
fake: not a misassembly [fragmentation of reference genome]
21	50729	1893553	1842818	sa_ill_sa_contig16	contig_7	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	177172	2070804	1893554	sa_ill_sa_contig4	contig_7	99.88		True
fake: not a misassembly [fragmentation of reference genome]
1	41771	2070993	2112782	sa_ill_sa_contig19	contig_7	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
63108	66060	2115738	2112783	sa_ill_sa_contig13	contig_7	99.53		True
local misassembly
1	63338	2179095	2115739	sa_ill_sa_contig13	contig_7	99.82		True
translocation
124942	125431	2179096	2179585	sa_ill_sa_contig10	contig_7	93.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	720	2179586	2180305	sa_ill_sa_contig60	contig_7	98.89		True
fake: not a misassembly [fragmentation of reference genome]
56	539	2181906	2181423	sa_ill_sa_contig65	contig_7	99.07		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	223346	2405326	2181907	sa_ill_sa_contig1	contig_7	99.9		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1384	2405327	2406656	sa_ill_sa_contig48	contig_7	99.79		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	98600	2505295	2406657	sa_ill_sa_contig11	contig_7	99.89		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	7137	2505296	2512377	sa_ill_sa_contig36	contig_7	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	21790	2534169	2512378	sa_ill_sa_contig30	contig_7	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	766	2534170	2534881	sa_ill_sa_contig55	contig_7	99.03		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	14210	2549090	2534882	sa_ill_sa_contig34	contig_7	99.92		True
fake: not a misassembly [fragmentation of reference genome]
1	32969	2549243	2582221	sa_ill_sa_contig26	contig_7	99.86		True
local misassembly [fragmentation of reference genome]
2	925	2582426	2583343	sa_ill_sa_contig51	contig_7	97.95		True
translocation
198	3323	2583895	2587020	sa_ill_sa_contig41	contig_7	99.84		True
fake: not a misassembly [fragmentation of reference genome]
1	1604	2587442	2589047	sa_ill_sa_contig8	contig_7	99.65		True
translocation
1	28120	2589048	2617172	sa_ill_sa_contig28	contig_7	99.91		True
fake: not a misassembly [fragmentation of reference genome]
1	39729	2617177	2656919	sa_ill_sa_contig21	contig_7	99.92		True
local misassembly [fragmentation of reference genome]
98092	98471	2657298	2656920	sa_ill_sa_contig11	contig_7	97.97		True
translocation
1	62389	2657299	2719538	sa_ill_sa_contig14	contig_7	99.68		True
CONTIG	contig_7	2719538	misassembled
497	1540	1404845	1405888	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	1406215	1406664	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	1406964	1407265	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	1407823	1409377	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	1540	1697610	1698653	sa_ill_sa_contig41	contig_2	94.16		True
unknown
1867	2316	1698980	1699429	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	1699729	1700030	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	1700588	1702142	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	1540	2151062	2152105	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2152432	2152881	sa_ill_sa_contig41	contig_2	90.67		True
unknown
2615	2916	2153181	2153482	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2154040	2155593	sa_ill_sa_contig8	contig_2	91.84		True
unknown
497	3301	2156062	2158868	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2159040	2160594	sa_ill_sa_contig8	contig_2	91.9		True
unknown
497	1540	2161675	2162718	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2163045	2163494	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	2163794	2164095	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2164653	2166206	sa_ill_sa_contig8	contig_2	91.84		True
unknown
497	3301	2226216	2229022	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2229194	2230748	sa_ill_sa_contig8	contig_2	92.03		True
unknown
497	3301	2232139	2234945	sa_ill_sa_contig41	contig_2	90.0		True
unknown
35	1591	2235117	2236671	sa_ill_sa_contig8	contig_2	92.03		True
unknown
516	1540	2292313	2293337	sa_ill_sa_contig41	contig_2	94.15		True
unknown
1867	2316	2293664	2294113	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2676	2916	2294474	2294714	sa_ill_sa_contig41	contig_2	95.44		True
unknown
35	1591	2295449	2297003	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	1540	2312906	2313949	sa_ill_sa_contig41	contig_2	94.25		True
unknown
1867	2316	2314276	2314725	sa_ill_sa_contig41	contig_2	90.89		True
unknown
2615	2916	2315025	2315326	sa_ill_sa_contig41	contig_2	93.38		True
unknown
35	1591	2316061	2317615	sa_ill_sa_contig8	contig_2	92.03		True
unknown
35	1591	3391541	3389987	sa_ill_sa_contig8	contig_2	91.96		True
unknown
497	3301	3394519	3391713	sa_ill_sa_contig41	contig_2	90.0		True
unknown
788	861	3395650	3395577	sa_ill_sa_contig51	contig_2	97.3		True
unknown
691	765	3395732	3395658	sa_ill_sa_contig51	contig_2	97.33		True
unknown
589	679	3395830	3395740	sa_ill_sa_contig51	contig_2	90.11		True
unknown
492	565	3395904	3395831	sa_ill_sa_contig51	contig_2	93.24		True
unknown
CONTIG	contig_2	4045597	mis_unaligned
500	577	1	78	sa_ill_sa_contig41	contig_11	92.31		True
unknown
589	1151	90	652	sa_ill_sa_contig41	contig_11	93.25		True
unknown
1158	1540	659	1041	sa_ill_sa_contig41	contig_11	94.78		True
unknown
1559	1639	1061	1141	sa_ill_sa_contig41	contig_11	97.53		True
unknown
1871	2057	1371	1557	sa_ill_sa_contig41	contig_11	90.37		True
unknown
2099	2316	1604	1821	sa_ill_sa_contig41	contig_11	91.74		True
unknown
2614	2917	2121	2424	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2985	3136	2493	2644	sa_ill_sa_contig41	contig_11	92.11		True
unknown
38	1590	3060	4610	sa_ill_sa_contig8	contig_11	90.82		True
unknown
497	577	598262	598342	sa_ill_sa_contig41	contig_11	92.59		True
unknown
589	1151	598354	598916	sa_ill_sa_contig41	contig_11	93.25		True
unknown
1158	1540	598923	599305	sa_ill_sa_contig41	contig_11	94.78		True
unknown
1559	1639	599325	599405	sa_ill_sa_contig41	contig_11	97.53		True
unknown
1871	2057	599635	599821	sa_ill_sa_contig41	contig_11	90.37		True
unknown
2099	2316	599868	600085	sa_ill_sa_contig41	contig_11	91.74		True
unknown
2614	2917	600385	600688	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2985	3136	600757	600908	sa_ill_sa_contig41	contig_11	92.11		True
unknown
38	1590	601575	603125	sa_ill_sa_contig8	contig_11	90.82		True
unknown
20702	20898	1098560	1098364	sa_ill_sa_contig15	contig_11	90.86		True
unknown
20320	20490	1098942	1098772	sa_ill_sa_contig15	contig_11	90.64		True
unknown
38	1590	1147916	1146366	sa_ill_sa_contig8	contig_11	90.82		True
unknown
2985	3136	1148734	1148583	sa_ill_sa_contig41	contig_11	92.11		True
unknown
2614	2917	1149106	1148803	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2099	2316	1149623	1149406	sa_ill_sa_contig41	contig_11	91.74		True
unknown
1871	2057	1149856	1149670	sa_ill_sa_contig41	contig_11	90.37		True
unknown
1559	1639	1150166	1150086	sa_ill_sa_contig41	contig_11	97.53		True
unknown
1158	1540	1150568	1150186	sa_ill_sa_contig41	contig_11	94.78		True
unknown
589	1151	1151137	1150575	sa_ill_sa_contig41	contig_11	93.25		True
unknown
497	577	1151229	1151149	sa_ill_sa_contig41	contig_11	92.59		True
unknown
38	1590	1385717	1384167	sa_ill_sa_contig8	contig_11	90.82		True
unknown
2985	3136	1386284	1386133	sa_ill_sa_contig41	contig_11	92.11		True
unknown
2614	2917	1386656	1386353	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2099	2316	1387173	1386956	sa_ill_sa_contig41	contig_11	91.74		True
unknown
1871	2057	1387406	1387220	sa_ill_sa_contig41	contig_11	90.37		True
unknown
1559	1639	1387716	1387636	sa_ill_sa_contig41	contig_11	97.53		True
unknown
1158	1540	1388118	1387736	sa_ill_sa_contig41	contig_11	94.78		True
unknown
589	1151	1388687	1388125	sa_ill_sa_contig41	contig_11	93.25		True
unknown
497	577	1388779	1388699	sa_ill_sa_contig41	contig_11	92.59		True
unknown
38	1590	1391736	1390186	sa_ill_sa_contig8	contig_11	90.88		True
unknown
2985	3136	1392303	1392152	sa_ill_sa_contig41	contig_11	92.11		True
unknown
2614	2917	1392675	1392372	sa_ill_sa_contig41	contig_11	93.09		True
unknown
2099	2316	1393192	1392975	sa_ill_sa_contig41	contig_11	91.74		True
unknown
1871	2057	1393425	1393239	sa_ill_sa_contig41	contig_11	90.37		True
unknown
1559	1639	1393735	1393655	sa_ill_sa_contig41	contig_11	97.53		True
unknown
1158	1540	1394137	1393755	sa_ill_sa_contig41	contig_11	94.78		True
unknown
589	1151	1394706	1394144	sa_ill_sa_contig41	contig_11	93.25		True
unknown
497	577	1394798	1394718	sa_ill_sa_contig41	contig_11	92.59		True
unknown
492	565	2886052	2886125	sa_ill_sa_contig51	contig_11	95.95		True
unknown
691	768	2886252	2886329	sa_ill_sa_contig51	contig_11	97.44		True
unknown
787	862	2886347	2886422	sa_ill_sa_contig51	contig_11	100.0		True
unknown
497	577	2887373	2887453	sa_ill_sa_contig41	contig_11	92.59		True
unknown
589	1151	2887465	2888027	sa_ill_sa_contig41	contig_11	93.25		True
unknown
1158	1540	2888034	2888416	sa_ill_sa_contig41	contig_11	94.78		True
unknown
1559	1639	2888436	2888516	sa_ill_sa_contig41	contig_11	97.53		True
