S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
46754	47071	3	320	pa_ill_pa_contig35	contig_108	98.43		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	3149	998	pa_ill_pa_contig55	contig_108	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	232544	3150	235721	pa_ill_pa_contig10	contig_108	99.98		True
translocation
129	1718	235722	237311	pa_ill_pa_contig57	contig_108	100.0		True
translocation
232388	237415	237312	242338	pa_ill_pa_contig10	contig_108	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1235	3667	244771	242339	pa_ill_pa_contig48	contig_108	99.6		True
local misassembly
1	1079	246005	244927	pa_ill_pa_contig48	contig_108	99.81		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	901	246006	246851	pa_ill_pa_contig70	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3064	249860	246852	pa_ill_pa_contig51	contig_108	99.71		True
indel: indel (> 5bp) [fragmentation of reference genome]
92967	210873	367770	249861	pa_ill_pa_contig11	contig_108	99.99		True
local misassembly
1	92856	460633	367771	pa_ill_pa_contig11	contig_108	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	460634	461508	pa_ill_pa_contig69	contig_108	99.49		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	48969	461509	510482	pa_ill_pa_contig34	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	510483	516085	pa_ill_pa_contig44	contig_108	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106324	622412	516086	pa_ill_pa_contig22	contig_108	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	90153	712942	622788	pa_ill_pa_contig23	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	712943	714029	pa_ill_pa_contig67	contig_108	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	465790	714030	1179700	pa_ill_pa_contig3	contig_108	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	2514	1179701	1182159	pa_ill_pa_contig54	contig_108	99.72		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	506	1182610	1182160	pa_ill_pa_contig83	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	868	1182611	1183478	pa_ill_pa_contig74	contig_108	99.54		True
fake: not a misassembly [fragmentation of reference genome]
1	119004	1184282	1303290	pa_ill_pa_contig18	contig_108	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5713	1303291	1308948	pa_ill_pa_contig44	contig_108	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
