S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_293	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192498	1176	pa_ill_pa_contig13	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192499	192990	pa_ill_pa_contig80	contig_293	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194227	192991	pa_ill_pa_contig65	contig_293	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195061	194228	pa_ill_pa_contig71	contig_293	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195062	453628	pa_ill_pa_contig8	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453629	454121	pa_ill_pa_contig79	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480915	454122	pa_ill_pa_contig39	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480916	483869	pa_ill_pa_contig51	contig_293	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490459	483870	pa_ill_pa_contig42	contig_293	99.77		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490460	491483	pa_ill_pa_contig48	contig_293	99.54		True
local misassembly
1235	3667	491639	494071	pa_ill_pa_contig48	contig_293	99.4		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494072	524839	pa_ill_pa_contig38	contig_293	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525714	524840	pa_ill_pa_contig69	contig_293	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594047	525715	pa_ill_pa_contig28	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595480	594737	pa_ill_pa_contig75	contig_293	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595481	601627	pa_ill_pa_contig43	contig_293	99.98		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603060	602317	pa_ill_pa_contig75	contig_293	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606298	603061	pa_ill_pa_contig50	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607871	606299	pa_ill_pa_contig58	contig_293	99.7		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612842	607872	pa_ill_pa_contig46	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614414	612843	pa_ill_pa_contig58	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614415	616075	pa_ill_pa_contig59	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616076	617048	pa_ill_pa_contig68	contig_293	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617853	617164	pa_ill_pa_contig76	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618445	617854	pa_ill_pa_contig77	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619204	620231	pa_ill_pa_contig68	contig_293	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620981	620347	pa_ill_pa_contig76	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760522	620982	pa_ill_pa_contig15	contig_293	99.94		True
local misassembly
1	34328	794850	760523	pa_ill_pa_contig15	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794851	795998	pa_ill_pa_contig64	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902794	795999	pa_ill_pa_contig21	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904176	902795	pa_ill_pa_contig61	contig_293	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904177	1109060	pa_ill_pa_contig12	contig_293	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109877	1109061	pa_ill_pa_contig73	contig_293	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166560	1109878	pa_ill_pa_contig30	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167918	1166561	pa_ill_pa_contig62	contig_293	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191910	1167919	pa_ill_pa_contig40	contig_293	100.0		True
translocation
56	702	1192557	1191911	pa_ill_pa_contig8	contig_293	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192558	1193446	pa_ill_pa_contig71	contig_293	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193447	1194683	pa_ill_pa_contig65	contig_293	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195175	1194684	pa_ill_pa_contig80	contig_293	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313880	1195176	pa_ill_pa_contig19	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313881	1319277	pa_ill_pa_contig45	contig_293	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319278	1430487	pa_ill_pa_contig20	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697427	1430488	pa_ill_pa_contig6	contig_293	99.99		True
relocation, inconsistency = -3525
2917	3517	1698036	1697436	pa_ill_pa_contig6	contig_293	94.81		True
translocation
1	47071	1698037	1745108	pa_ill_pa_contig35	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747937	1745787	pa_ill_pa_contig55	contig_293	99.46		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747938	2595628	pa_ill_pa_contig1	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595629	2596715	pa_ill_pa_contig67	contig_293	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658431	2596716	pa_ill_pa_contig29	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2664035	2658432	pa_ill_pa_contig44	contig_293	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2702181	2664036	pa_ill_pa_contig36	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702770	2706280	pa_ill_pa_contig49	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2708190	2706653	pa_ill_pa_contig60	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973739	2708641	pa_ill_pa_contig7	contig_293	99.99		True
local misassembly
1	77	2974195	2974119	pa_ill_pa_contig7	contig_293	98.7		True
local misassembly
1	123	2974537	2974415	pa_ill_pa_contig7	contig_293	99.19		True
fake: not a misassembly [fragmentation of reference genome]
