S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_293	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192487	1176	pa_ill_pa_contig13	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192488	192979	pa_ill_pa_contig80	contig_293	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194216	192980	pa_ill_pa_contig65	contig_293	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195049	194217	pa_ill_pa_contig71	contig_293	99.26		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195050	453596	pa_ill_pa_contig8	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453597	454089	pa_ill_pa_contig79	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480882	454090	pa_ill_pa_contig39	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480883	483835	pa_ill_pa_contig51	contig_293	99.25		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490420	483836	pa_ill_pa_contig42	contig_293	99.74		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490421	491444	pa_ill_pa_contig48	contig_293	99.54		True
local misassembly
1235	3667	491600	494032	pa_ill_pa_contig48	contig_293	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494033	524792	pa_ill_pa_contig38	contig_293	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525667	524793	pa_ill_pa_contig69	contig_293	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	593994	525668	pa_ill_pa_contig28	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595427	594684	pa_ill_pa_contig75	contig_293	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595428	601571	pa_ill_pa_contig43	contig_293	99.92		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603004	602261	pa_ill_pa_contig75	contig_293	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606242	603005	pa_ill_pa_contig50	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607814	606243	pa_ill_pa_contig58	contig_293	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612784	607815	pa_ill_pa_contig46	contig_293	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614356	612785	pa_ill_pa_contig58	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614357	616016	pa_ill_pa_contig59	contig_293	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616017	616989	pa_ill_pa_contig68	contig_293	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617794	617105	pa_ill_pa_contig76	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618386	617795	pa_ill_pa_contig77	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619145	620172	pa_ill_pa_contig68	contig_293	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620922	620288	pa_ill_pa_contig76	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760458	620923	pa_ill_pa_contig15	contig_293	99.93		True
local misassembly
1	34328	794782	760459	pa_ill_pa_contig15	contig_293	99.85		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794783	795930	pa_ill_pa_contig64	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902710	795931	pa_ill_pa_contig21	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904092	902711	pa_ill_pa_contig61	contig_293	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904093	1108948	pa_ill_pa_contig12	contig_293	99.92		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109765	1108949	pa_ill_pa_contig73	contig_293	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166442	1109766	pa_ill_pa_contig30	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167800	1166443	pa_ill_pa_contig62	contig_293	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191790	1167801	pa_ill_pa_contig40	contig_293	99.99		True
translocation
56	702	1192437	1191791	pa_ill_pa_contig8	contig_293	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192438	1193325	pa_ill_pa_contig71	contig_293	98.73		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193326	1194562	pa_ill_pa_contig65	contig_293	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195054	1194563	pa_ill_pa_contig80	contig_293	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313748	1195055	pa_ill_pa_contig19	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313749	1319145	pa_ill_pa_contig45	contig_293	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319146	1430350	pa_ill_pa_contig20	contig_293	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697255	1430351	pa_ill_pa_contig6	contig_293	99.98		True
relocation, inconsistency = -3525
3298	3517	1697483	1697264	pa_ill_pa_contig6	contig_293	94.55		True
indel: indel (<= 5bp)
2917	3296	1697863	1697484	pa_ill_pa_contig6	contig_293	94.95		True
translocation
1	47071	1697864	1744931	pa_ill_pa_contig35	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747760	1745609	pa_ill_pa_contig55	contig_293	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747761	2595372	pa_ill_pa_contig1	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595373	2596459	pa_ill_pa_contig67	contig_293	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658172	2596460	pa_ill_pa_contig29	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2663775	2658173	pa_ill_pa_contig44	contig_293	99.95		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2701918	2663776	pa_ill_pa_contig36	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702507	2706017	pa_ill_pa_contig49	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2707927	2706390	pa_ill_pa_contig60	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973459	2708378	pa_ill_pa_contig7	contig_293	99.99		True
local misassembly
1	77	2973915	2973839	pa_ill_pa_contig7	contig_293	98.7		True
local misassembly
1	123	2974257	2974135	pa_ill_pa_contig7	contig_293	99.19		True
