S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_293	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192503	1176	pa_ill_pa_contig13	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192504	192995	pa_ill_pa_contig80	contig_293	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194232	192996	pa_ill_pa_contig65	contig_293	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195066	194233	pa_ill_pa_contig71	contig_293	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195067	453642	pa_ill_pa_contig8	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453643	454135	pa_ill_pa_contig79	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480930	454136	pa_ill_pa_contig39	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480931	483884	pa_ill_pa_contig51	contig_293	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490474	483885	pa_ill_pa_contig42	contig_293	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490475	491498	pa_ill_pa_contig48	contig_293	99.54		True
local misassembly
1235	3667	491654	494086	pa_ill_pa_contig48	contig_293	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494087	524855	pa_ill_pa_contig38	contig_293	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525730	524856	pa_ill_pa_contig69	contig_293	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594065	525731	pa_ill_pa_contig28	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595498	594755	pa_ill_pa_contig75	contig_293	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595499	601644	pa_ill_pa_contig43	contig_293	99.97		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603077	602334	pa_ill_pa_contig75	contig_293	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606315	603078	pa_ill_pa_contig50	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607887	606316	pa_ill_pa_contig58	contig_293	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612858	607888	pa_ill_pa_contig46	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614430	612859	pa_ill_pa_contig58	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614431	616091	pa_ill_pa_contig59	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616092	617064	pa_ill_pa_contig68	contig_293	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617869	617180	pa_ill_pa_contig76	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618461	617870	pa_ill_pa_contig77	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619220	620247	pa_ill_pa_contig68	contig_293	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620997	620363	pa_ill_pa_contig76	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760536	620998	pa_ill_pa_contig15	contig_293	99.94		True
local misassembly
1	34328	794864	760537	pa_ill_pa_contig15	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794865	796012	pa_ill_pa_contig64	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902809	796013	pa_ill_pa_contig21	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904191	902810	pa_ill_pa_contig61	contig_293	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904192	1109079	pa_ill_pa_contig12	contig_293	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109896	1109080	pa_ill_pa_contig73	contig_293	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166581	1109897	pa_ill_pa_contig30	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167939	1166582	pa_ill_pa_contig62	contig_293	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191931	1167940	pa_ill_pa_contig40	contig_293	100.0		True
translocation
56	702	1192578	1191932	pa_ill_pa_contig8	contig_293	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192579	1193467	pa_ill_pa_contig71	contig_293	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193468	1194704	pa_ill_pa_contig65	contig_293	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195196	1194705	pa_ill_pa_contig80	contig_293	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313906	1195197	pa_ill_pa_contig19	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313907	1319303	pa_ill_pa_contig45	contig_293	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319304	1430516	pa_ill_pa_contig20	contig_293	99.98		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697459	1430517	pa_ill_pa_contig6	contig_293	99.99		True
relocation, inconsistency = -3525
2917	3517	1698068	1697468	pa_ill_pa_contig6	contig_293	94.81		True
translocation
1	47071	1698069	1745141	pa_ill_pa_contig35	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747971	1745820	pa_ill_pa_contig55	contig_293	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747972	2595673	pa_ill_pa_contig1	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595674	2596760	pa_ill_pa_contig67	contig_293	99.08		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658478	2596761	pa_ill_pa_contig29	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2664082	2658479	pa_ill_pa_contig44	contig_293	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2702229	2664083	pa_ill_pa_contig36	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702818	2706328	pa_ill_pa_contig49	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2708238	2706701	pa_ill_pa_contig60	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973790	2708689	pa_ill_pa_contig7	contig_293	100.0		True
local misassembly
1	77	2974246	2974170	pa_ill_pa_contig7	contig_293	98.7		True
local misassembly
1	123	2974588	2974466	pa_ill_pa_contig7	contig_293	99.19		True
fake: not a misassembly [fragmentation of reference genome]
