S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	1142	34	1175	pa_ill_pa_contig67	contig_293	99.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	191344	192500	1176	pa_ill_pa_contig13	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	192501	192992	pa_ill_pa_contig80	contig_293	99.17		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	194229	192993	pa_ill_pa_contig65	contig_293	95.64		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	889	195063	194230	pa_ill_pa_contig71	contig_293	99.36		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	258570	195064	453632	pa_ill_pa_contig8	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	548	453633	454125	pa_ill_pa_contig79	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	26794	480919	454126	pa_ill_pa_contig39	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	3009	480920	483873	pa_ill_pa_contig51	contig_293	99.28		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6590	490463	483874	pa_ill_pa_contig42	contig_293	99.82		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1079	490464	491487	pa_ill_pa_contig48	contig_293	99.54		True
local misassembly
1235	3667	491643	494075	pa_ill_pa_contig48	contig_293	99.44		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	30768	494076	524843	pa_ill_pa_contig38	contig_293	99.97		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	930	525718	524844	pa_ill_pa_contig69	contig_293	98.48		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	68331	594049	525719	pa_ill_pa_contig28	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	799	595481	594738	pa_ill_pa_contig75	contig_293	98.62		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	6148	595482	601629	pa_ill_pa_contig43	contig_293	99.97		True
fake: not a misassembly [fragmentation of reference genome]
56	799	603062	602319	pa_ill_pa_contig75	contig_293	99.12		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	3238	606300	603063	pa_ill_pa_contig50	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	607872	606301	pa_ill_pa_contig58	contig_293	99.76		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	4971	612843	607873	pa_ill_pa_contig46	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1627	614415	612844	pa_ill_pa_contig58	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1661	614416	616076	pa_ill_pa_contig59	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1028	616077	617049	pa_ill_pa_contig68	contig_293	99.51		True
fake: not a misassembly [fragmentation of reference genome]
1	690	617854	617165	pa_ill_pa_contig76	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	592	618446	617855	pa_ill_pa_contig77	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1028	619205	620232	pa_ill_pa_contig68	contig_293	99.81		True
fake: not a misassembly [fragmentation of reference genome]
56	690	620982	620348	pa_ill_pa_contig76	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
34236	173697	760522	620983	pa_ill_pa_contig15	contig_293	99.94		True
local misassembly
1	34328	794850	760523	pa_ill_pa_contig15	contig_293	99.86		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1203	794851	795998	pa_ill_pa_contig64	contig_293	99.52		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	106796	902794	795999	pa_ill_pa_contig21	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1437	904176	902795	pa_ill_pa_contig61	contig_293	99.87		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	204999	904177	1109059	pa_ill_pa_contig12	contig_293	99.94		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	872	1109876	1109060	pa_ill_pa_contig73	contig_293	97.63		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	56682	1166558	1109877	pa_ill_pa_contig30	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1413	1167916	1166559	pa_ill_pa_contig62	contig_293	99.93		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	23992	1191908	1167917	pa_ill_pa_contig40	contig_293	100.0		True
translocation
56	702	1192555	1191909	pa_ill_pa_contig8	contig_293	99.05		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	889	1192556	1193444	pa_ill_pa_contig71	contig_293	98.83		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	1237	1193445	1194681	pa_ill_pa_contig65	contig_293	99.68		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	547	1195173	1194682	pa_ill_pa_contig80	contig_293	99.34		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	118702	1313875	1195174	pa_ill_pa_contig19	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5452	1313876	1319272	pa_ill_pa_contig45	contig_293	99.47		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	111212	1319273	1430484	pa_ill_pa_contig20	contig_293	99.99		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	266935	1697416	1430485	pa_ill_pa_contig6	contig_293	99.99		True
fake: not a misassembly [fragmentation of reference genome]
1	47071	1698026	1745096	pa_ill_pa_contig35	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
56	2207	1747926	1745775	pa_ill_pa_contig55	contig_293	99.5		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	847683	1747927	2595607	pa_ill_pa_contig1	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	1142	2595608	2596694	pa_ill_pa_contig67	contig_293	99.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	61716	2658410	2596695	pa_ill_pa_contig29	contig_293	100.0		True
indel: indel (> 5bp) [fragmentation of reference genome]
56	5658	2664014	2658411	pa_ill_pa_contig44	contig_293	99.96		True
indel: indel (> 5bp) [fragmentation of reference genome]
1	38146	2702161	2664015	pa_ill_pa_contig36	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	3511	2702750	2706260	pa_ill_pa_contig49	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	1538	2708170	2706633	pa_ill_pa_contig60	contig_293	100.0		True
fake: not a misassembly [fragmentation of reference genome]
1	265097	2973719	2708621	pa_ill_pa_contig7	contig_293	100.0		True
local misassembly
1	77	2974175	2974099	pa_ill_pa_contig7	contig_293	98.7		True
local misassembly
1	123	2974517	2974395	pa_ill_pa_contig7	contig_293	99.19		True
fake: not a misassembly [fragmentation of reference genome]
1	187635	3162196	2974564	pa_ill_pa_contig14	contig_293	100.0		True
local misassembly
