S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	189	189	1	sa_ill_sa_contig13	contig_102	100.0		False
305	382	370224	370301	sa_ill_sa_contig51	contig_102	100.0		False
10469	10543	370229	370303	sa_ill_sa_contig9	contig_102	100.0		False
1	161	370224	370396	sa_ill_sa_contig51	contig_102	93.06		False
105	186	403349	403268	sa_ill_sa_contig25	contig_102	100.0		False
164	242	403353	403431	sa_ill_sa_contig23	contig_102	100.0		False
306	382	403527	403604	sa_ill_sa_contig51	contig_102	98.72		False
9108	9197	403919	404008	sa_ill_sa_contig20	contig_102	97.78		False
890	964	404091	404017	ef_ill_ef_contig21	contig_102	93.33		False
691	759	404300	404232	ef_ill_ef_contig21	contig_102	95.65		False
1	75	404381	404307	ef_ill_ef_contig16	contig_102	100.0		False
502	577	404382	404307	lf_ill_lf_contig69	contig_102	94.74		False
610	689	404385	404306	ef_ill_ef_contig21	contig_102	100.0		False
439	523	404391	404307	lm_ill_lm_contig37	contig_102	96.47		False
429	521	404572	404480	ef_ill_ef_contig21	contig_102	95.7		False
269	356	404573	404486	lm_ill_lm_contig37	contig_102	95.45		False
324	418	404580	404486	lf_ill_lf_contig69	contig_102	93.68		False
98793	98873	404661	404741	bs_ill_bs_contig3	contig_102	93.83		False
276	350	404822	404748	sa_ill_sa_contig25	contig_102	100.0		False
98882	98963	404742	404823	bs_ill_bs_contig3	contig_102	93.9		False
92	173	404824	404743	bs_ill_bs_contig1326	contig_102	93.9		False
1	79	404994	404916	sa_ill_sa_contig25	contig_102	100.0		False
87	460	404749	405122	sa_ill_sa_contig23	contig_102	99.2		False
304	384	405299	405379	lm_ill_lm_contig12	contig_102	92.59		False
8	169	405460	405299	bs_ill_bs_contig13	contig_102	95.06		False
4289	4511	405695	405473	ec_ill_ec_contig65	contig_102	90.58		False
322	544	405473	405695	se_ill_se_contig42	contig_102	90.58		False
396	700	405391	405695	lm_ill_lm_contig12	contig_102	97.7		False
325	721	405299	405695	ef_ill_ef_contig17	contig_102	94.96		False
4903	5134	405703	405473	pa_ill_pa_contig44	contig_102	90.52		False
702	885	405696	405879	lm_ill_lm_contig12	contig_102	90.76		False
223	726	405391	405893	lf_ill_lf_contig82	contig_102	95.63		False
723	923	405696	405896	ef_ill_ef_contig17	contig_102	93.53		False
3780	3873	406203	406110	ec_ill_ec_contig65	contig_102	96.81		False
960	1053	406110	406203	se_ill_se_contig42	contig_102	96.81		False
4403	4500	406203	406106	pa_ill_pa_contig44	contig_102	96.94		False
1019	1366	405992	406339	ef_ill_ef_contig17	contig_102	95.11		False
965	1346	405959	406340	lm_ill_lm_contig12	contig_102	94.76		False
3436	3788	406346	405994	lf_ill_lf_contig57	contig_102	92.07		False
1367	1447	406360	406440	lm_ill_lm_contig12	contig_102	97.53		False
1	1068	405413	406478	bs_ill_bs_contig839	contig_102	93.73		False
1677	1863	406672	406858	lm_ill_lm_contig12	contig_102	90.37		False
2688	2883	407101	406906	lf_ill_lf_contig57	contig_102	93.37		False
1921	2135	406903	407117	ef_ill_ef_contig17	contig_102	95.35		False
1910	2127	406900	407117	lm_ill_lm_contig12	contig_102	91.74		False
105	553	406669	407117	bs_ill_bs_contig991	contig_102	91.09		False
2165	2233	407147	407215	ef_ill_ef_contig17	contig_102	95.65		False
2567	2643	407222	407146	lf_ill_lf_contig57	contig_102	90.91		False
2249	2365	407230	407346	ef_ill_ef_contig17	contig_102	92.31		False
480	720	407718	407478	bs_ill_bs_contig1146	contig_102	95.85		False
2427	2730	407415	407718	lm_ill_lm_contig12	contig_102	93.09		False
1863	1977	407923	407809	lf_ill_lf_contig57	contig_102	91.3		False
386	514	407807	407935	ef_ill_ef_contig25	contig_102	93.8		False
2799	2950	407786	407937	lm_ill_lm_contig12	contig_102	92.11		False
563	681	407985	408103	ef_ill_ef_contig25	contig_102	94.12		False
688	765	408327	408404	sa_ill_sa_contig51	contig_102	100.0		False
1243	1307	408494	408430	lf_ill_lf_contig69	contig_102	100.0		False
3804	3891	409001	409088	se_ill_se_contig42	contig_102	90.91		False
950	1024	409090	409016	ec_ill_ec_contig65	contig_102	94.67		False
779	853	409091	409017	lf_ill_lf_contig57	contig_102	98.67		False
1289	1407	409101	408983	ef_ill_ef_contig19	contig_102	96.64		False
1397	1503	409256	409150	pa_ill_pa_contig44	contig_102	96.26		False
786	906	409256	409136	ec_ill_ec_contig65	contig_102	93.39		False
3937	4076	409136	409275	se_ill_se_contig42	contig_102	91.43		False
513	759	409359	409113	lf_ill_lf_contig57	contig_102	91.9		False
1030	1282	409362	409110	ef_ill_ef_contig19	contig_102	96.05		False
734	1028	409657	409363	ef_ill_ef_contig19	contig_102	93.22		False
40	190	409831	409681	lf_ill_lf_contig57	contig_102	90.07		False
1	982	409856	408875	bs_ill_bs_contig933	contig_102	92.93		False
2	120	409803	409921	bs_ill_bs_contig3	contig_102	90.76		False
470	710	409921	409681	ef_ill_ef_contig19	contig_102	91.7		False
174	1724	410135	408583	lm_ill_lm_contig16	contig_102	90.69		False
261	334	410063	410136	bs_ill_bs_contig3	contig_102	93.24		False
142	348	438219	438425	sa_ill_sa_contig31	contig_102	97.58		False
1	133	478359	478227	sa_ill_sa_contig31	contig_102	98.5		False
134184	134302	478281	478399	sa_ill_sa_contig7	contig_102	97.48		False
131884	131983	478490	478391	sa_ill_sa_contig8	contig_102	98.0		False
45829	46373	478507	477964	sa_ill_sa_contig14	contig_102	98.17		False
106923	107136	478508	478295	sa_ill_sa_contig3	contig_102	99.53		False
38188	38352	540754	540918	sa_ill_sa_contig23	contig_102	95.76		False
343	460	541013	541130	sa_ill_sa_contig23	contig_102	100.0		False
304	384	541307	541387	lm_ill_lm_contig12	contig_102	92.59		False
8	169	541468	541307	bs_ill_bs_contig13	contig_102	95.06		False
322	551	541481	541710	se_ill_se_contig42	contig_102	90.87		False
4282	4511	541710	541481	ec_ill_ec_contig65	contig_102	90.87		False
4903	5134	541712	541481	pa_ill_pa_contig44	contig_102	90.95		False
396	885	541399	541888	lm_ill_lm_contig12	contig_102	95.1		False
223	726	541399	541902	lf_ill_lf_contig82	contig_102	95.83		False
325	923	541307	541905	ef_ill_ef_contig17	contig_102	94.49		False
960	1053	542119	542212	se_ill_se_contig42	contig_102	96.81		False
3780	3873	542212	542119	ec_ill_ec_contig65	contig_102	96.81		False
4403	4500	542212	542115	pa_ill_pa_contig44	contig_102	96.94		False
1019	1366	542001	542348	ef_ill_ef_contig17	contig_102	95.11		False
965	1346	541968	542349	lm_ill_lm_contig12	contig_102	94.76		False
3436	3788	542355	542003	lf_ill_lf_contig57	contig_102	92.07		False
