S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114	240	271933	271807	ef_ill_ef_contig1	contig_102	97.64		False
1	77	271936	272012	ef_ill_ef_contig6	contig_102	100.0		False
52440	52512	271942	272014	ef_ill_ef_contig7	contig_102	100.0		False
1027346	1027576	272014	271784	ef_ill_ef_contig1	contig_102	99.13		False
78	235	272057	272214	ef_ill_ef_contig6	contig_102	99.37		False
22954	23120	272260	272094	ef_ill_ef_contig13	contig_102	96.41		False
29598	30337	302243	302982	ef_ill_ef_contig10	contig_102	93.14		False
30504	31456	302225	303177	ef_ill_ef_contig10	contig_102	92.58		False
1136	1374	604775	604537	sa_ill_sa_contig8	contig_102	92.47		False
656	727	605070	605141	ec_ill_ec_contig65	contig_102	95.83		False
1200	1338	605003	605141	pa_ill_pa_contig44	contig_102	91.37		False
4115	4186	605142	605071	se_ill_se_contig42	contig_102	95.83		False
786	906	605201	605321	ec_ill_ec_contig65	contig_102	95.87		False
1397	1538	605201	605342	pa_ill_pa_contig44	contig_102	90.85		False
561	1110	605350	604801	sa_ill_sa_contig8	contig_102	94.73		False
437	551	605472	605358	sa_ill_sa_contig8	contig_102	96.52		False
1	965	604600	605563	bs_ill_bs_contig933	contig_102	93.89		False
38	431	605871	605478	sa_ill_sa_contig8	contig_102	90.61		False
174	1725	604310	605872	lm_ill_lm_contig16	contig_102	90.95		False
40	1288	604625	605873	lf_ill_lf_contig57	contig_102	91.08		False
701	775	605944	606018	ef_ill_ef_contig21	contig_102	100.0		False
1684	1803	606205	606324	lf_ill_lf_contig57	contig_102	91.67		False
95	215	606205	606325	bs_ill_bs_contig1146	contig_102	92.56		False
2977	3114	606342	606205	lm_ill_lm_contig12	contig_102	92.75		False
3006	3124	606499	606381	sa_ill_sa_contig41	contig_102	96.64		False
2820	2949	606499	606370	lm_ill_lm_contig12	contig_102	91.54		False
483	720	606585	606822	bs_ill_bs_contig1146	contig_102	93.28		False
2078	2322	606593	606837	lf_ill_lf_contig57	contig_102	90.2		False
2474	2720	606838	606592	lm_ill_lm_contig12	contig_102	92.31		False
666	889	607071	606848	bs_ill_bs_contig991	contig_102	91.52		False
2240	2418	607072	606894	lm_ill_lm_contig12	contig_102	94.41		False
2346	2414	607155	607087	sa_ill_sa_contig41	contig_102	95.65		False
2388	2882	606901	607395	lf_ill_lf_contig57	contig_102	90.71		False
1914	2233	607398	607079	lm_ill_lm_contig12	contig_102	94.06		False
2102	2316	607399	607185	sa_ill_sa_contig41	contig_102	95.35		False
337	569	607401	607169	bs_ill_bs_contig991	contig_102	93.56		False
108	329	607633	607412	bs_ill_bs_contig991	contig_102	91.44		False
3233	3431	607746	607944	lf_ill_lf_contig57	contig_102	92.96		False
3783	3873	608093	608183	ec_ill_ec_contig65	contig_102	96.7		False
960	1050	608183	608093	se_ill_se_contig42	contig_102	96.7		False
4406	4500	608093	608187	pa_ill_pa_contig44	contig_102	96.84		False
1191	1538	608301	607954	sa_ill_sa_contig41	contig_102	95.11		False
912	1344	608387	607955	lm_ill_lm_contig12	contig_102	91.92		False
3441	3911	607952	608422	lf_ill_lf_contig57	contig_102	93.84		False
1	1065	608881	607830	bs_ill_bs_contig839	contig_102	92.31		False
497	1095	608995	608397	sa_ill_sa_contig41	contig_102	94.66		False
9	171	608835	608997	bs_ill_bs_contig13	contig_102	93.25		False
296	907	609003	608392	lm_ill_lm_contig12	contig_102	94.28		False
23	757	609105	608369	lf_ill_lf_contig82	contig_102	93.9		False
645532	646246	1614337	1615069	ef_ill_ef_contig1	contig_102	90.5		False
9	171	2112847	2112685	bs_ill_bs_contig13	contig_102	93.25		False
497	1095	2112687	2113285	sa_ill_sa_contig41	contig_102	94.66		False
296	907	2112679	2113290	lm_ill_lm_contig12	contig_102	94.28		False
23	757	2112577	2113313	lf_ill_lf_contig82	contig_102	93.9		False
3783	3873	2113589	2113499	ec_ill_ec_contig65	contig_102	96.7		False
960	1050	2113499	2113589	se_ill_se_contig42	contig_102	96.7		False
4406	4500	2113589	2113495	pa_ill_pa_contig44	contig_102	96.84		False
912	1344	2113295	2113727	lm_ill_lm_contig12	contig_102	91.92		False
1191	1538	2113381	2113728	sa_ill_sa_contig41	contig_102	95.11		False
3441	3911	2113730	2113260	lf_ill_lf_contig57	contig_102	93.84		False
1	1065	2112801	2113852	bs_ill_bs_contig839	contig_102	92.31		False
3233	3431	2113936	2113738	lf_ill_lf_contig57	contig_102	92.96		False
108	329	2114049	2114270	bs_ill_bs_contig991	contig_102	91.44		False
2102	2316	2114283	2114497	sa_ill_sa_contig41	contig_102	95.35		False
337	569	2114281	2114513	bs_ill_bs_contig991	contig_102	93.56		False
2346	2414	2114527	2114595	sa_ill_sa_contig41	contig_102	95.65		False
1914	2233	2114284	2114603	lm_ill_lm_contig12	contig_102	94.06		False
2388	2882	2114781	2114287	lf_ill_lf_contig57	contig_102	90.71		False
2240	2418	2114610	2114788	lm_ill_lm_contig12	contig_102	94.41		False
666	889	2114611	2114834	bs_ill_bs_contig991	contig_102	91.07		False
2078	2322	2115089	2114845	lf_ill_lf_contig57	contig_102	90.2		False
2474	2720	2114844	2115090	lm_ill_lm_contig12	contig_102	92.31		False
483	720	2115097	2114860	bs_ill_bs_contig1146	contig_102	93.28		False
3006	3134	2115183	2115311	sa_ill_sa_contig41	contig_102	93.8		False
2820	2949	2115183	2115312	lm_ill_lm_contig12	contig_102	91.54		False
1684	1803	2115477	2115358	lf_ill_lf_contig57	contig_102	92.5		False
95	215	2115477	2115357	bs_ill_bs_contig1146	contig_102	93.39		False
2977	3114	2115340	2115477	lm_ill_lm_contig12	contig_102	93.48		False
3184	3302	2115360	2115478	sa_ill_sa_contig41	contig_102	94.12		False
38	431	2115709	2116102	sa_ill_sa_contig8	contig_102	90.61		False
437	551	2116108	2116222	sa_ill_sa_contig8	contig_102	96.52		False
786	906	2116379	2116259	ec_ill_ec_contig65	contig_102	95.87		False
1397	1538	2116379	2116238	pa_ill_pa_contig44	contig_102	90.85		False
4115	4186	2116438	2116509	se_ill_se_contig42	contig_102	95.83		False
656	727	2116510	2116439	ec_ill_ec_contig65	contig_102	95.83		False
1200	1338	2116577	2116439	pa_ill_pa_contig44	contig_102	91.37		False
561	1110	2116230	2116779	sa_ill_sa_contig8	contig_102	94.73		False
40	1288	2116955	2115707	lf_ill_lf_contig57	contig_102	91.08		False
1	965	2116980	2116017	bs_ill_bs_contig933	contig_102	93.89		False
1136	1374	2116805	2117043	sa_ill_sa_contig8	contig_102	92.47		False
