S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
114	240	271915	271789	ef_ill_ef_contig1	contig_102	97.64		False
1	77	271918	271994	ef_ill_ef_contig6	contig_102	100.0		False
52440	52512	271924	271996	ef_ill_ef_contig7	contig_102	100.0		False
1027346	1027576	271996	271766	ef_ill_ef_contig1	contig_102	99.13		False
78	235	272039	272196	ef_ill_ef_contig6	contig_102	99.37		False
22954	23120	272242	272076	ef_ill_ef_contig13	contig_102	96.41		False
29598	30337	302225	302964	ef_ill_ef_contig10	contig_102	93.14		False
30504	31456	302207	303159	ef_ill_ef_contig10	contig_102	92.58		False
1136	1374	604749	604511	sa_ill_sa_contig8	contig_102	92.47		False
656	727	605044	605115	ec_ill_ec_contig65	contig_102	95.83		False
1200	1338	604977	605115	pa_ill_pa_contig44	contig_102	91.37		False
4115	4186	605116	605045	se_ill_se_contig42	contig_102	95.83		False
786	906	605175	605295	ec_ill_ec_contig65	contig_102	95.87		False
1397	1538	605175	605316	pa_ill_pa_contig44	contig_102	90.85		False
561	1110	605324	604775	sa_ill_sa_contig8	contig_102	94.73		False
437	551	605446	605332	sa_ill_sa_contig8	contig_102	96.52		False
1	965	604574	605537	bs_ill_bs_contig933	contig_102	93.89		False
38	431	605845	605452	sa_ill_sa_contig8	contig_102	90.61		False
174	1725	604284	605846	lm_ill_lm_contig16	contig_102	90.95		False
40	1288	604599	605847	lf_ill_lf_contig57	contig_102	91.08		False
701	775	605918	605992	ef_ill_ef_contig21	contig_102	100.0		False
1684	1803	606179	606298	lf_ill_lf_contig57	contig_102	91.67		False
95	215	606179	606299	bs_ill_bs_contig1146	contig_102	92.56		False
2977	3114	606316	606179	lm_ill_lm_contig12	contig_102	92.75		False
3006	3124	606473	606355	sa_ill_sa_contig41	contig_102	96.64		False
2820	2949	606473	606344	lm_ill_lm_contig12	contig_102	91.54		False
483	720	606559	606796	bs_ill_bs_contig1146	contig_102	93.28		False
2078	2322	606567	606811	lf_ill_lf_contig57	contig_102	90.2		False
2474	2720	606812	606566	lm_ill_lm_contig12	contig_102	92.31		False
666	889	607045	606822	bs_ill_bs_contig991	contig_102	91.52		False
2240	2418	607046	606868	lm_ill_lm_contig12	contig_102	94.41		False
2346	2414	607129	607061	sa_ill_sa_contig41	contig_102	95.65		False
2388	2882	606875	607369	lf_ill_lf_contig57	contig_102	90.71		False
1914	2233	607372	607053	lm_ill_lm_contig12	contig_102	94.06		False
2102	2316	607373	607159	sa_ill_sa_contig41	contig_102	95.35		False
337	569	607375	607143	bs_ill_bs_contig991	contig_102	93.56		False
108	329	607607	607386	bs_ill_bs_contig991	contig_102	91.44		False
3233	3431	607720	607918	lf_ill_lf_contig57	contig_102	92.96		False
3783	3873	608067	608157	ec_ill_ec_contig65	contig_102	96.7		False
960	1050	608157	608067	se_ill_se_contig42	contig_102	96.7		False
4406	4500	608067	608161	pa_ill_pa_contig44	contig_102	96.84		False
1191	1538	608275	607928	sa_ill_sa_contig41	contig_102	95.11		False
912	1344	608361	607929	lm_ill_lm_contig12	contig_102	91.92		False
3441	3911	607926	608396	lf_ill_lf_contig57	contig_102	93.84		False
1	1065	608855	607804	bs_ill_bs_contig839	contig_102	92.31		False
497	1095	608969	608371	sa_ill_sa_contig41	contig_102	94.66		False
9	171	608809	608971	bs_ill_bs_contig13	contig_102	93.25		False
296	907	608977	608366	lm_ill_lm_contig12	contig_102	94.28		False
23	757	609079	608343	lf_ill_lf_contig82	contig_102	93.9		False
645532	646246	1614273	1615005	ef_ill_ef_contig1	contig_102	90.5		False
9	171	2112775	2112613	bs_ill_bs_contig13	contig_102	93.25		False
497	1095	2112615	2113213	sa_ill_sa_contig41	contig_102	94.66		False
296	907	2112607	2113218	lm_ill_lm_contig12	contig_102	94.28		False
23	757	2112505	2113241	lf_ill_lf_contig82	contig_102	93.9		False
960	1050	2113427	2113517	se_ill_se_contig42	contig_102	96.7		False
3783	3873	2113517	2113427	ec_ill_ec_contig65	contig_102	96.7		False
4406	4500	2113517	2113423	pa_ill_pa_contig44	contig_102	96.84		False
912	1344	2113223	2113655	lm_ill_lm_contig12	contig_102	91.92		False
1191	1538	2113309	2113656	sa_ill_sa_contig41	contig_102	95.11		False
3441	3911	2113658	2113188	lf_ill_lf_contig57	contig_102	93.84		False
1	1065	2112729	2113780	bs_ill_bs_contig839	contig_102	92.31		False
3233	3431	2113864	2113666	lf_ill_lf_contig57	contig_102	92.96		False
108	329	2113977	2114198	bs_ill_bs_contig991	contig_102	91.44		False
2102	2316	2114211	2114425	sa_ill_sa_contig41	contig_102	95.35		False
337	569	2114209	2114441	bs_ill_bs_contig991	contig_102	93.56		False
2346	2414	2114455	2114523	sa_ill_sa_contig41	contig_102	95.65		False
1914	2233	2114212	2114531	lm_ill_lm_contig12	contig_102	94.06		False
2388	2882	2114709	2114215	lf_ill_lf_contig57	contig_102	90.71		False
2240	2418	2114538	2114716	lm_ill_lm_contig12	contig_102	94.41		False
666	889	2114539	2114762	bs_ill_bs_contig991	contig_102	91.07		False
2078	2322	2115017	2114773	lf_ill_lf_contig57	contig_102	90.2		False
2474	2720	2114772	2115018	lm_ill_lm_contig12	contig_102	92.31		False
483	720	2115025	2114788	bs_ill_bs_contig1146	contig_102	93.28		False
3006	3134	2115111	2115239	sa_ill_sa_contig41	contig_102	93.8		False
2820	2949	2115111	2115240	lm_ill_lm_contig12	contig_102	91.54		False
1684	1803	2115405	2115286	lf_ill_lf_contig57	contig_102	92.5		False
95	215	2115405	2115285	bs_ill_bs_contig1146	contig_102	93.39		False
2977	3114	2115268	2115405	lm_ill_lm_contig12	contig_102	93.48		False
3184	3302	2115288	2115406	sa_ill_sa_contig41	contig_102	94.12		False
38	431	2115637	2116030	sa_ill_sa_contig8	contig_102	90.61		False
437	551	2116036	2116150	sa_ill_sa_contig8	contig_102	96.52		False
786	906	2116307	2116187	ec_ill_ec_contig65	contig_102	95.87		False
1397	1538	2116307	2116166	pa_ill_pa_contig44	contig_102	90.85		False
4115	4186	2116366	2116437	se_ill_se_contig42	contig_102	95.83		False
656	727	2116438	2116367	ec_ill_ec_contig65	contig_102	95.83		False
1200	1338	2116505	2116367	pa_ill_pa_contig44	contig_102	91.37		False
561	1110	2116158	2116707	sa_ill_sa_contig8	contig_102	94.73		False
40	1288	2116883	2115635	lf_ill_lf_contig57	contig_102	91.08		False
1	965	2116908	2115945	bs_ill_bs_contig933	contig_102	93.89		False
1136	1374	2116733	2116971	sa_ill_sa_contig8	contig_102	92.47		False
174	1725	2117198	2115636	lm_ill_lm_contig16	contig_102	90.95		False
1	93	2117388	2117480	ef_ill_ef_contig4	contig_102	95.7		False
238692	238991	2117687	2117388	ef_ill_ef_contig3	contig_102	99.67		False
1136	1374	2387745	2387507	sa_ill_sa_contig8	contig_102	92.47		False
656	727	2388040	2388111	ec_ill_ec_contig65	contig_102	95.83		False
1200	1338	2387973	2388111	pa_ill_pa_contig44	contig_102	91.37		False
4115	4186	2388112	2388041	se_ill_se_contig42	contig_102	95.83		False
786	906	2388171	2388291	ec_ill_ec_contig65	contig_102	95.87		False
1397	1538	2388171	2388312	pa_ill_pa_contig44	contig_102	90.85		False
561	1110	2388320	2387771	sa_ill_sa_contig8	contig_102	94.73		False
437	551	2388442	2388328	sa_ill_sa_contig8	contig_102	96.52		False
1	965	2387570	2388533	bs_ill_bs_contig933	contig_102	93.89		False
38	431	2388841	2388448	sa_ill_sa_contig8	contig_102	90.61		False
174	1725	2387280	2388842	lm_ill_lm_contig16	contig_102	90.95		False
40	1288	2387595	2388843	lf_ill_lf_contig57	contig_102	91.08		False
3184	3302	2389190	2389072	sa_ill_sa_contig41	contig_102	94.12		False
1684	1803	2389073	2389192	lf_ill_lf_contig57	contig_102	92.5		False
95	215	2389073	2389193	bs_ill_bs_contig1146	contig_102	93.39		False
2977	3114	2389210	2389073	lm_ill_lm_contig12	contig_102	93.48		False
3006	3134	2389367	2389239	sa_ill_sa_contig41	contig_102	93.8		False
2820	2949	2389367	2389238	lm_ill_lm_contig12	contig_102	91.54		False
483	720	2389453	2389690	bs_ill_bs_contig1146	contig_102	93.28		False
