S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	189	189	1	sa_ill_sa_contig13	contig_102	100.0		False
305	382	370198	370276	sa_ill_sa_contig51	contig_102	98.73		False
1	161	370198	370371	sa_ill_sa_contig51	contig_102	92.53		False
105	186	403322	403241	sa_ill_sa_contig25	contig_102	100.0		False
164	242	403326	403404	sa_ill_sa_contig23	contig_102	100.0		False
306	382	403500	403577	sa_ill_sa_contig51	contig_102	98.72		False
9108	9197	403894	403982	sa_ill_sa_contig20	contig_102	97.78		False
890	964	404065	403991	ef_ill_ef_contig21	contig_102	93.33		False
691	773	404273	404191	ef_ill_ef_contig21	contig_102	93.98		False
691	773	404273	404191	ef_ill_ef_contig21	contig_102	93.98		False
1	75	404354	404280	ef_ill_ef_contig16	contig_102	100.0		False
502	577	404355	404280	lf_ill_lf_contig69	contig_102	94.74		False
610	689	404358	404279	ef_ill_ef_contig21	contig_102	100.0		False
610	689	404358	404279	ef_ill_ef_contig21	contig_102	100.0		False
439	523	404364	404280	lm_ill_lm_contig37	contig_102	96.47		False
269	356	404546	404459	lm_ill_lm_contig37	contig_102	95.45		False
428	521	404546	404453	ef_ill_ef_contig21	contig_102	95.74		False
428	521	404546	404453	ef_ill_ef_contig21	contig_102	95.74		False
324	418	404553	404459	lf_ill_lf_contig69	contig_102	93.68		False
91	157	404787	404721	ef_ill_ef_contig21	contig_102	92.54		False
85	157	404793	404721	ef_ill_ef_contig21	contig_102	91.78		False
276	350	404794	404720	sa_ill_sa_contig25	contig_102	100.0		False
98882	98963	404714	404795	bs_ill_bs_contig3	contig_102	93.9		False
92	173	404796	404715	bs_ill_bs_contig1326	contig_102	93.9		False
1	79	404966	404888	sa_ill_sa_contig25	contig_102	100.0		False
87	460	404721	405094	sa_ill_sa_contig23	contig_102	99.2		False
304	384	405271	405351	lm_ill_lm_contig12	contig_102	92.59		False
8	169	405432	405271	bs_ill_bs_contig13	contig_102	95.06		False
4282	4511	405674	405445	ec_ill_ec_contig65	contig_102	90.87		False
322	551	405445	405674	se_ill_se_contig42	contig_102	90.87		False
4903	5134	405676	405445	pa_ill_pa_contig44	contig_102	90.95		False
396	885	405363	405852	lm_ill_lm_contig12	contig_102	95.1		False
223	726	405363	405866	lf_ill_lf_contig82	contig_102	95.83		False
325	923	405271	405869	ef_ill_ef_contig17	contig_102	94.49		False
3780	3873	406176	406083	ec_ill_ec_contig65	contig_102	96.81		False
960	1053	406083	406176	se_ill_se_contig42	contig_102	96.81		False
4403	4500	406176	406079	pa_ill_pa_contig44	contig_102	96.94		False
1019	1366	405965	406312	ef_ill_ef_contig17	contig_102	95.11		False
965	1346	405932	406313	lm_ill_lm_contig12	contig_102	94.76		False
3436	3788	406319	405967	lf_ill_lf_contig57	contig_102	92.07		False
1367	1447	406333	406413	lm_ill_lm_contig12	contig_102	97.53		False
1	1068	405385	406451	bs_ill_bs_contig839	contig_102	93.83		False
1677	1862	406645	406830	lm_ill_lm_contig12	contig_102	90.86		False
2688	2883	407074	406879	lf_ill_lf_contig57	contig_102	93.37		False
1921	2135	406876	407090	ef_ill_ef_contig17	contig_102	95.35		False
1910	2127	406873	407090	lm_ill_lm_contig12	contig_102	91.74		False
105	553	406642	407090	bs_ill_bs_contig991	contig_102	91.09		False
2165	2233	407120	407188	ef_ill_ef_contig17	contig_102	95.65		False
2567	2643	407195	407119	lf_ill_lf_contig57	contig_102	90.91		False
2249	2365	407203	407319	ef_ill_ef_contig17	contig_102	92.31		False
480	720	407691	407451	bs_ill_bs_contig1146	contig_102	95.02		False
