S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1	189	189	1	sa_ill_sa_contig13	contig_102	100.0		False
305	382	369976	370053	sa_ill_sa_contig51	contig_102	100.0		False
10469	10543	369981	370055	sa_ill_sa_contig9	contig_102	100.0		False
1	161	369976	370148	sa_ill_sa_contig51	contig_102	93.06		False
105	186	403083	403002	sa_ill_sa_contig25	contig_102	100.0		False
164	242	403087	403165	sa_ill_sa_contig23	contig_102	100.0		False
306	382	403261	403337	sa_ill_sa_contig51	contig_102	100.0		False
10469	10543	403265	403339	sa_ill_sa_contig9	contig_102	100.0		False
10469	10541	403568	403640	sa_ill_sa_contig9	contig_102	100.0		False
1	78	403563	403640	sa_ill_sa_contig51	contig_102	100.0		False
9108	9197	403651	403739	sa_ill_sa_contig20	contig_102	98.89		False
890	964	403822	403748	ef_ill_ef_contig21	contig_102	93.33		False
691	759	404028	403960	ef_ill_ef_contig21	contig_102	95.65		False
691	759	404028	403960	ef_ill_ef_contig21	contig_102	95.65		False
1	75	404109	404035	ef_ill_ef_contig16	contig_102	100.0		False
502	577	404110	404035	lf_ill_lf_contig69	contig_102	94.74		False
610	689	404113	404034	ef_ill_ef_contig21	contig_102	100.0		False
610	689	404113	404034	ef_ill_ef_contig21	contig_102	100.0		False
439	523	404119	404035	lm_ill_lm_contig37	contig_102	96.47		False
269	356	404300	404213	lm_ill_lm_contig37	contig_102	95.45		False
428	521	404300	404207	ef_ill_ef_contig21	contig_102	95.74		False
428	521	404300	404207	ef_ill_ef_contig21	contig_102	95.74		False
324	418	404307	404213	lf_ill_lf_contig69	contig_102	93.68		False
91	157	404541	404475	ef_ill_ef_contig21	contig_102	92.54		False
85	157	404547	404475	ef_ill_ef_contig21	contig_102	91.78		False
276	350	404548	404474	sa_ill_sa_contig25	contig_102	100.0		False
98882	98963	404468	404549	bs_ill_bs_contig3	contig_102	93.9		False
92	173	404550	404469	bs_ill_bs_contig1326	contig_102	93.9		False
1	79	404720	404642	sa_ill_sa_contig25	contig_102	100.0		False
87	460	404475	404848	sa_ill_sa_contig23	contig_102	99.2		False
304	384	405025	405105	lm_ill_lm_contig12	contig_102	92.59		False
8	169	405186	405025	bs_ill_bs_contig13	contig_102	95.06		False
4282	4511	405428	405199	ec_ill_ec_contig65	contig_102	90.87		False
322	551	405199	405428	se_ill_se_contig42	contig_102	90.87		False
4903	5134	405430	405199	pa_ill_pa_contig44	contig_102	90.95		False
396	885	405117	405606	lm_ill_lm_contig12	contig_102	95.1		False
223	726	405117	405620	lf_ill_lf_contig82	contig_102	95.83		False
325	923	405025	405623	ef_ill_ef_contig17	contig_102	94.49		False
3780	3873	405930	405837	ec_ill_ec_contig65	contig_102	96.81		False
960	1053	405837	405930	se_ill_se_contig42	contig_102	96.81		False
4403	4500	405930	405833	pa_ill_pa_contig44	contig_102	96.94		False
1019	1366	405719	406066	ef_ill_ef_contig17	contig_102	95.11		False
965	1346	405686	406067	lm_ill_lm_contig12	contig_102	94.76		False
